Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs,Pruned_FLOPs
498,Random,0.3,80.15,89.72,40.00379300117493,1.4301373713241752,142315.0,89.18,203264.0,
565,Random,0.3,80.15,89.3,39.80859923362732,1.4301373713241752,142315.0,89.18,203264.0,
150,Random,0.3,80.1,88.9,39.81003952026367,1.4301373713241752,142315.0,89.18,203264.0,
394,Random,0.3,80.1,89.2,39.971184492111206,1.4301373713241752,142315.0,89.18,203264.0,
665,Random,0.3,80.1,89.53,39.98029446601868,1.4301373713241752,142315.0,89.18,203264.0,
857,Random,0.3,80.1,89.26,40.26489043235779,1.4301373713241752,142315.0,89.18,203264.0,
484,Random,0.3,80.1,89.11,39.73931622505188,1.4301373713241752,142315.0,89.18,203264.0,
115,Random,0.3,80.05,89.05,39.42791986465454,1.4301373713241752,142315.0,89.18,203264.0,
184,Random,0.3,80.05,89.26,39.930442810058594,1.4301373713241752,142315.0,89.18,203264.0,
209,Random,0.3,80.05,89.03,40.05619788169861,1.4301373713241752,142315.0,89.18,203264.0,
324,Random,0.3,80.05,89.33,40.06111717224121,1.4301373713241752,142315.0,89.18,203264.0,
700,Random,0.3,80.05,88.99,39.80475401878357,1.4301373713241752,142315.0,89.18,203264.0,
840,Random,0.3,80.05,89.33,39.817036867141724,1.4301373713241752,142315.0,89.18,203264.0,
1000,Random,0.3,80.05,89.08,39.893850326538086,1.4301373713241752,142315.0,89.18,203264.0,
421,Random,0.3,80.05,89.33,40.28154444694519,1.4301373713241752,142315.0,89.18,203264.0,
530,Random,0.3,80.05,89.62,39.97354197502136,1.4301373713241752,142315.0,89.18,203264.0,
91,Random,0.3,80.0,89.67,39.92527198791504,1.4301373713241752,142315.0,89.18,203264.0,
695,Random,0.3,80.0,89.2,39.82225155830383,1.4301373713241752,142315.0,89.18,203264.0,
825,Random,0.3,80.0,89.1,39.912057399749756,1.4301373713241752,142315.0,89.18,203264.0,
826,Random,0.3,80.0,89.19,39.91309332847595,1.4301373713241752,142315.0,89.18,203264.0,
40,Random,0.3,79.95,89.39,39.9171929359436,1.4301373713241752,142315.0,89.18,203264.0,
121,Random,0.3,79.95,89.43,39.881707191467285,1.4301373713241752,142315.0,89.18,203264.0,
156,Random,0.3,79.95,89.09,39.82275104522705,1.4301373713241752,142315.0,89.18,203264.0,
395,Random,0.3,79.95,89.5,39.7623245716095,1.4301373713241752,142315.0,89.18,203264.0,
603,Random,0.3,79.95,88.89,39.90224766731262,1.4301373713241752,142315.0,89.18,203264.0,
702,Random,0.3,79.95,89.51,39.828816652297974,1.4301373713241752,142315.0,89.18,203264.0,
802,Random,0.3,79.95,88.8,39.82643175125122,1.4301373713241752,142315.0,89.18,203264.0,
920,Random,0.3,79.95,89.21,39.83127999305725,1.4301373713241752,142315.0,89.18,203264.0,
995,Random,0.3,79.95,89.33,39.77261710166931,1.4301373713241752,142315.0,89.18,203264.0,
450,Random,0.3,79.95,89.46,40.08897590637207,1.4301373713241752,142315.0,89.18,203264.0,
520,Random,0.3,79.95,89.83,39.890663385391235,1.4301373713241752,142315.0,89.18,203264.0,
542,Random,0.3,79.95,89.14,39.8586528301239,1.4301373713241752,142315.0,89.18,203264.0,
559,Random,0.3,79.95,89.11,39.85259294509888,1.4301373713241752,142315.0,89.18,203264.0,
114,Random,0.3,79.9,88.71,39.714346408843994,1.4301373713241752,142315.0,89.18,203264.0,
226,Random,0.3,79.9,88.85,40.10053491592407,1.4301373713241752,142315.0,89.18,203264.0,
357,Random,0.3,79.9,89.34,39.9349684715271,1.4301373713241752,142315.0,89.18,203264.0,
687,Random,0.3,79.9,89.61,39.980668783187866,1.4301373713241752,142315.0,89.18,203264.0,
893,Random,0.3,79.9,88.67,40.18073058128357,1.4301373713241752,142315.0,89.18,203264.0,
451,Random,0.3,79.9,88.58,39.63451409339905,1.4301373713241752,142315.0,89.18,203264.0,
490,Random,0.3,79.9,88.99,40.113956689834595,1.4301373713241752,142315.0,89.18,203264.0,
566,Random,0.3,79.9,89.25,39.97477722167969,1.4301373713241752,142315.0,89.18,203264.0,
75,Random,0.3,79.85,89.01,39.946789264678955,1.4301373713241752,142315.0,89.18,203264.0,
243,Random,0.3,79.85,88.96,39.961453914642334,1.4301373713241752,142315.0,89.18,203264.0,
359,Random,0.3,79.85,89.29,39.90944719314575,1.4301373713241752,142315.0,89.18,203264.0,
670,Random,0.3,79.85,88.73,39.481181383132935,1.4301373713241752,142315.0,89.18,203264.0,
679,Random,0.3,79.85,88.92,39.97788071632385,1.4301373713241752,142315.0,89.18,203264.0,
795,Random,0.3,79.85,89.47,39.960416316986084,1.4301373713241752,142315.0,89.18,203264.0,
800,Random,0.3,79.85,89.29,39.96055316925049,1.4301373713241752,142315.0,89.18,203264.0,
813,Random,0.3,79.85,88.77,40.07081913948059,1.4301373713241752,142315.0,89.18,203264.0,
834,Random,0.3,79.85,88.83,40.28768014907837,1.4301373713241752,142315.0,89.18,203264.0,
838,Random,0.3,79.85,89.66,39.6178092956543,1.4301373713241752,142315.0,89.18,203264.0,
506,Random,0.3,79.85,88.73,39.5287663936615,1.4301373713241752,142315.0,89.18,203264.0,
538,Random,0.3,79.85,89.26,39.975844621658325,1.4301373713241752,142315.0,89.18,203264.0,
36,Random,0.3,79.8,88.38,39.99417233467102,1.4301373713241752,142315.0,89.18,203264.0,
95,Random,0.3,79.8,89.28,40.23366713523865,1.4301373713241752,142315.0,89.18,203264.0,
151,Random,0.3,79.8,89.1,40.24383091926575,1.4301373713241752,142315.0,89.18,203264.0,
823,Random,0.3,79.8,88.45,39.87217831611633,1.4301373713241752,142315.0,89.18,203264.0,
915,Random,0.3,79.8,88.38,39.97450804710388,1.4301373713241752,142315.0,89.18,203264.0,
921,Random,0.3,79.8,89.22,39.93506574630737,1.4301373713241752,142315.0,89.18,203264.0,
966,Random,0.3,79.8,89.24,40.589191198349,1.4301373713241752,142315.0,89.18,203264.0,
461,Random,0.3,79.8,88.98,40.41636323928833,1.4301373713241752,142315.0,89.18,203264.0,
171,Random,0.3,79.75,88.84,39.89462661743164,1.4301373713241752,142315.0,89.18,203264.0,
231,Random,0.3,79.75,89.24,39.57235145568848,1.4301373713241752,142315.0,89.18,203264.0,
335,Random,0.3,79.75,89.23,39.849016427993774,1.4301373713241752,142315.0,89.18,203264.0,
839,Random,0.3,79.75,88.37,40.385979413986206,1.4301373713241752,142315.0,89.18,203264.0,
948,Random,0.3,79.75,88.85,40.01848483085632,1.4301373713241752,142315.0,89.18,203264.0,
449,Random,0.3,79.75,89.0,39.92956876754761,1.4301373713241752,142315.0,89.18,203264.0,
510,Random,0.3,79.75,89.68,40.233561515808105,1.4301373713241752,142315.0,89.18,203264.0,
3,Random,0.3,79.7,88.68,39.88884711265564,1.4301373713241752,142315.0,89.18,203264.0,
94,Random,0.3,79.7,89.04,40.94389843940735,1.4301373713241752,142315.0,89.18,203264.0,
649,Random,0.3,79.7,89.27,40.36248993873596,1.4301373713241752,142315.0,89.18,203264.0,
106,Random,0.3,79.65,89.07,39.92435050010681,1.4301373713241752,142315.0,89.18,203264.0,
155,Random,0.3,79.65,89.23,39.61903691291809,1.4301373713241752,142315.0,89.18,203264.0,
353,Random,0.3,79.65,88.93,39.83111572265625,1.4301373713241752,142315.0,89.18,203264.0,
759,Random,0.3,79.65,89.02,40.38479948043823,1.4301373713241752,142315.0,89.18,203264.0,
851,Random,0.3,79.65,88.42,39.92042255401611,1.4301373713241752,142315.0,89.18,203264.0,
453,Random,0.3,79.65,89.18,39.72791838645935,1.4301373713241752,142315.0,89.18,203264.0,
463,Random,0.3,79.65,89.2,39.96659827232361,1.4301373713241752,142315.0,89.18,203264.0,
485,Random,0.3,79.65,89.2,39.75332546234131,1.4301373713241752,142315.0,89.18,203264.0,
10,Random,0.3,79.6,88.65,41.23492884635925,1.4301373713241752,142315.0,89.18,203264.0,
152,Random,0.3,79.6,89.15,39.92395734786987,1.4301373713241752,142315.0,89.18,203264.0,
183,Random,0.3,79.6,89.12,39.703991413116455,1.4301373713241752,142315.0,89.18,203264.0,
230,Random,0.3,79.6,89.68,39.95664024353027,1.4301373713241752,142315.0,89.18,203264.0,
630,Random,0.3,79.6,88.72,39.865744829177856,1.4301373713241752,142315.0,89.18,203264.0,
718,Random,0.3,79.6,89.34,40.59648013114929,1.4301373713241752,142315.0,89.18,203264.0,
545,Random,0.3,79.6,89.28,39.870455265045166,1.4301373713241752,142315.0,89.18,203264.0,
42,Random,0.3,79.55,89.18,39.69697642326355,1.4301373713241752,142315.0,89.18,203264.0,
100,Random,0.3,79.55,88.64,39.91333770751953,1.4301373713241752,142315.0,89.18,203264.0,
697,Random,0.3,79.55,88.89,39.80468797683716,1.4301373713241752,142315.0,89.18,203264.0,
454,Random,0.3,79.55,88.58,40.287269592285156,1.4301373713241752,142315.0,89.18,203264.0,
456,Random,0.3,79.55,89.46,39.907426595687866,1.4301373713241752,142315.0,89.18,203264.0,
645,Random,0.3,79.5,89.57,39.73647737503052,1.4301373713241752,142315.0,89.18,203264.0,
468,Random,0.3,79.5,88.51,39.89743757247925,1.4301373713241752,142315.0,89.18,203264.0,
554,Random,0.3,79.5,88.8,39.92078733444214,1.4301373713241752,142315.0,89.18,203264.0,
59,Random,0.3,79.45,88.99,40.300750970840454,1.4301373713241752,142315.0,89.18,203264.0,
207,Random,0.3,79.45,89.32,39.87182354927063,1.4301373713241752,142315.0,89.18,203264.0,
621,Random,0.3,79.45,88.54,39.85102701187134,1.4301373713241752,142315.0,89.18,203264.0,
910,Random,0.3,79.45,88.72,39.90599513053894,1.4301373713241752,142315.0,89.18,203264.0,
443,Random,0.3,79.45,89.6,39.8172664642334,1.4301373713241752,142315.0,89.18,203264.0,
472,Random,0.3,79.45,88.67,40.12084436416626,1.4301373713241752,142315.0,89.18,203264.0,
343,Random,0.3,79.4,89.78,39.82918119430542,1.4301373713241752,142315.0,89.18,203264.0,
391,Random,0.3,79.4,89.22,39.768962144851685,1.4301373713241752,142315.0,89.18,203264.0,
669,Random,0.3,79.4,90.23,40.019808292388916,1.4301373713241752,142315.0,89.18,203264.0,
896,Random,0.3,79.4,89.45,39.765002965927124,1.4301373713241752,142315.0,89.18,203264.0,
402,Random,0.3,79.4,88.62,40.17265558242798,1.4301373713241752,142315.0,89.18,203264.0,
15,Random,0.3,79.35,89.61,39.862952709198,1.4301373713241752,142315.0,89.18,203264.0,
142,Random,0.3,79.35,89.4,40.302597522735596,1.4301373713241752,142315.0,89.18,203264.0,
299,Random,0.3,79.35,89.13,39.9513463973999,1.4301373713241752,142315.0,89.18,203264.0,
338,Random,0.3,79.35,88.6,39.882768392562866,1.4301373713241752,142315.0,89.18,203264.0,
745,Random,0.3,79.35,89.24,40.14912414550781,1.4301373713241752,142315.0,89.18,203264.0,
781,Random,0.3,79.35,88.9,39.85786485671997,1.4301373713241752,142315.0,89.18,203264.0,
414,Random,0.3,79.35,89.14,40.29707145690918,1.4301373713241752,142315.0,89.18,203264.0,
371,Random,0.3,79.3,89.34,39.90666365623474,1.4301373713241752,142315.0,89.18,203264.0,
388,Random,0.3,79.3,88.95,39.55966091156006,1.4301373713241752,142315.0,89.18,203264.0,
436,Random,0.3,79.3,88.35,40.15288281440735,1.4301373713241752,142315.0,89.18,203264.0,
440,Random,0.3,79.3,88.76,39.851394176483154,1.4301373713241752,142315.0,89.18,203264.0,
39,Random,0.3,79.25,88.95,40.16289401054382,1.4301373713241752,142315.0,89.18,203264.0,
257,Random,0.3,79.25,88.97,39.84367108345032,1.4301373713241752,142315.0,89.18,203264.0,
269,Random,0.3,79.25,88.72,40.21834373474121,1.4301373713241752,142315.0,89.18,203264.0,
308,Random,0.3,79.25,88.64,40.0163836479187,1.4301373713241752,142315.0,89.18,203264.0,
734,Random,0.3,79.25,88.81,39.86747479438782,1.4301373713241752,142315.0,89.18,203264.0,
767,Random,0.3,79.25,88.41,39.971256256103516,1.4301373713241752,142315.0,89.18,203264.0,
821,Random,0.3,79.25,87.73,39.809834480285645,1.4301373713241752,142315.0,89.18,203264.0,
824,Random,0.3,79.25,89.16,39.73296666145325,1.4301373713241752,142315.0,89.18,203264.0,
875,Random,0.3,79.25,89.34,39.98994183540344,1.4301373713241752,142315.0,89.18,203264.0,
977,Random,0.3,79.25,89.32,39.84694194793701,1.4301373713241752,142315.0,89.18,203264.0,
418,Random,0.3,79.25,89.04,39.75441098213196,1.4301373713241752,142315.0,89.18,203264.0,
419,Random,0.3,79.25,89.04,39.81387376785278,1.4301373713241752,142315.0,89.18,203264.0,
581,Random,0.3,79.25,88.73,39.56361484527588,1.4301373713241752,142315.0,89.18,203264.0,
381,Random,0.3,79.2,89.18,40.025147438049316,1.4301373713241752,142315.0,89.18,203264.0,
626,Random,0.3,79.2,89.12,39.82312989234924,1.4301373713241752,142315.0,89.18,203264.0,
836,Random,0.3,79.2,88.84,39.72127413749695,1.4301373713241752,142315.0,89.18,203264.0,
464,Random,0.3,79.2,88.72,39.82088232040405,1.4301373713241752,142315.0,89.18,203264.0,
16,Random,0.3,79.15,88.43,39.84672713279724,1.4301373713241752,142315.0,89.18,203264.0,
323,Random,0.3,79.15,88.79,40.06430721282959,1.4301373713241752,142315.0,89.18,203264.0,
601,Random,0.3,79.15,89.84,39.829291582107544,1.4301373713241752,142315.0,89.18,203264.0,
686,Random,0.3,79.15,88.74,39.664894342422485,1.4301373713241752,142315.0,89.18,203264.0,
691,Random,0.3,79.15,89.1,39.775310754776,1.4301373713241752,142315.0,89.18,203264.0,
544,Random,0.3,79.15,89.11,39.46373462677002,1.4301373713241752,142315.0,89.18,203264.0,
576,Random,0.3,79.15,89.49,40.050854444503784,1.4301373713241752,142315.0,89.18,203264.0,
247,Random,0.3,79.1,89.08,39.87475800514221,1.4301373713241752,142315.0,89.18,203264.0,
747,Random,0.3,79.1,89.4,39.69581389427185,1.4301373713241752,142315.0,89.18,203264.0,
918,Random,0.3,79.1,88.89,39.780874729156494,1.4301373713241752,142315.0,89.18,203264.0,
939,Random,0.3,79.1,88.74,40.200379371643066,1.4301373713241752,142315.0,89.18,203264.0,
952,Random,0.3,79.1,89.33,40.0883731842041,1.4301373713241752,142315.0,89.18,203264.0,
495,Random,0.3,79.1,88.65,39.967368841171265,1.4301373713241752,142315.0,89.18,203264.0,
597,Random,0.3,79.1,89.39,39.70802450180054,1.4301373713241752,142315.0,89.18,203264.0,
58,Random,0.3,79.05,89.43,39.817185163497925,1.4301373713241752,142315.0,89.18,203264.0,
111,Random,0.3,79.05,88.49,40.06744313240051,1.4301373713241752,142315.0,89.18,203264.0,
796,Random,0.3,79.05,89.33,40.05347228050232,1.4301373713241752,142315.0,89.18,203264.0,
475,Random,0.3,79.05,88.75,39.88976001739502,1.4301373713241752,142315.0,89.18,203264.0,
509,Random,0.3,79.05,88.61,39.72003626823425,1.4301373713241752,142315.0,89.18,203264.0,
87,Random,0.3,79.0,88.73,39.89713215827942,1.4301373713241752,142315.0,89.18,203264.0,
119,Random,0.3,79.0,89.88,39.967507123947144,1.4301373713241752,142315.0,89.18,203264.0,
126,Random,0.3,79.0,88.77,40.29809880256653,1.4301373713241752,142315.0,89.18,203264.0,
236,Random,0.3,79.0,89.5,40.020150661468506,1.4301373713241752,142315.0,89.18,203264.0,
281,Random,0.3,79.0,89.68,39.78477191925049,1.4301373713241752,142315.0,89.18,203264.0,
871,Random,0.3,79.0,88.87,39.885252475738525,1.4301373713241752,142315.0,89.18,203264.0,
970,Random,0.3,79.0,88.44,40.13281059265137,1.4301373713241752,142315.0,89.18,203264.0,
773,Random,0.3,78.95,88.57,40.29660415649414,1.4301373713241752,142315.0,89.18,203264.0,
891,Random,0.3,78.95,88.96,39.928287506103516,1.4301373713241752,142315.0,89.18,203264.0,
491,Random,0.3,78.95,89.42,39.70377779006958,1.4301373713241752,142315.0,89.18,203264.0,
567,Random,0.3,78.95,88.68,39.85869264602661,1.4301373713241752,142315.0,89.18,203264.0,
590,Random,0.3,78.95,89.26,39.98022723197937,1.4301373713241752,142315.0,89.18,203264.0,
392,Random,0.3,78.9,89.15,40.61003828048706,1.4301373713241752,142315.0,89.18,203264.0,
673,Random,0.3,78.9,89.57,39.89325833320618,1.4301373713241752,142315.0,89.18,203264.0,
683,Random,0.3,78.9,88.66,39.780492067337036,1.4301373713241752,142315.0,89.18,203264.0,
866,Random,0.3,78.9,88.23,39.7971727848053,1.4301373713241752,142315.0,89.18,203264.0,
963,Random,0.3,78.9,88.74,39.87498950958252,1.4301373713241752,142315.0,89.18,203264.0,
477,Random,0.3,78.9,88.69,40.22432231903076,1.4301373713241752,142315.0,89.18,203264.0,
489,Random,0.3,78.9,89.1,39.94940757751465,1.4301373713241752,142315.0,89.18,203264.0,
62,Random,0.3,78.85,88.88,39.78306984901428,1.4301373713241752,142315.0,89.18,203264.0,
365,Random,0.3,78.85,88.75,39.79700517654419,1.4301373713241752,142315.0,89.18,203264.0,
368,Random,0.3,78.85,89.27,39.82084941864014,1.4301373713241752,142315.0,89.18,203264.0,
382,Random,0.3,78.85,89.31,40.19726276397705,1.4301373713241752,142315.0,89.18,203264.0,
816,Random,0.3,78.85,89.76,39.8567476272583,1.4301373713241752,142315.0,89.18,203264.0,
476,Random,0.3,78.85,89.39,39.76187181472778,1.4301373713241752,142315.0,89.18,203264.0,
63,Random,0.3,78.8,88.56,39.879653453826904,1.4301373713241752,142315.0,89.18,203264.0,
186,Random,0.3,78.8,88.34,39.90850043296814,1.4301373713241752,142315.0,89.18,203264.0,
390,Random,0.3,78.8,89.26,40.196813344955444,1.4301373713241752,142315.0,89.18,203264.0,
774,Random,0.3,78.8,88.68,39.796605348587036,1.4301373713241752,142315.0,89.18,203264.0,
898,Random,0.3,78.8,88.8,39.78066110610962,1.4301373713241752,142315.0,89.18,203264.0,
533,Random,0.3,78.8,88.64,39.87606692314148,1.4301373713241752,142315.0,89.18,203264.0,
589,Random,0.3,78.8,88.4,39.83357000350952,1.4301373713241752,142315.0,89.18,203264.0,
86,Random,0.3,78.75,88.58,40.066388845443726,1.4301373713241752,142315.0,89.18,203264.0,
213,Random,0.3,78.75,89.29,39.89462924003601,1.4301373713241752,142315.0,89.18,203264.0,
650,Random,0.3,78.75,88.85,39.777589321136475,1.4301373713241752,142315.0,89.18,203264.0,
658,Random,0.3,78.75,88.47,39.85402703285217,1.4301373713241752,142315.0,89.18,203264.0,
471,Random,0.3,78.75,89.16,39.882779598236084,1.4301373713241752,142315.0,89.18,203264.0,
262,Random,0.3,78.7,89.44,40.54966855049133,1.4301373713241752,142315.0,89.18,203264.0,
393,Random,0.3,78.7,89.17,39.838125467300415,1.4301373713241752,142315.0,89.18,203264.0,
714,Random,0.3,78.7,89.49,39.731282234191895,1.4301373713241752,142315.0,89.18,203264.0,
725,Random,0.3,78.7,89.15,39.8441481590271,1.4301373713241752,142315.0,89.18,203264.0,
732,Random,0.3,78.7,89.66,39.89755964279175,1.4301373713241752,142315.0,89.18,203264.0,
831,Random,0.3,78.7,89.19,40.24480962753296,1.4301373713241752,142315.0,89.18,203264.0,
923,Random,0.3,78.7,89.42,39.73639392852783,1.4301373713241752,142315.0,89.18,203264.0,
441,Random,0.3,78.7,89.39,39.73971486091614,1.4301373713241752,142315.0,89.18,203264.0,
8,Random,0.3,78.65,89.45,39.972272634506226,1.4301373713241752,142315.0,89.18,203264.0,
318,Random,0.3,78.65,89.38,40.154064655303955,1.4301373713241752,142315.0,89.18,203264.0,
326,Random,0.3,78.65,88.25,39.615628242492676,1.4301373713241752,142315.0,89.18,203264.0,
361,Random,0.3,78.65,89.51,39.4396014213562,1.4301373713241752,142315.0,89.18,203264.0,
684,Random,0.3,78.65,89.28,39.73755645751953,1.4301373713241752,142315.0,89.18,203264.0,
850,Random,0.3,78.65,89.14,39.92922258377075,1.4301373713241752,142315.0,89.18,203264.0,
903,Random,0.3,78.65,89.0,40.05995988845825,1.4301373713241752,142315.0,89.18,203264.0,
493,Random,0.3,78.65,88.87,40.58383321762085,1.4301373713241752,142315.0,89.18,203264.0,
144,Random,0.3,78.6,89.27,39.35844421386719,1.4301373713241752,142315.0,89.18,203264.0,
154,Random,0.3,78.6,87.12,39.30959963798523,1.4301373713241752,142315.0,89.18,203264.0,
641,Random,0.3,78.6,89.05,39.9626100063324,1.4301373713241752,142315.0,89.18,203264.0,
430,Random,0.3,78.6,88.85,40.088618993759155,1.4301373713241752,142315.0,89.18,203264.0,
547,Random,0.3,78.6,89.08,39.81233048439026,1.4301373713241752,142315.0,89.18,203264.0,
500,Random,0.3,78.6,89.14,40.344865560531616,1.4301373713241752,142315.0,89.18,203264.0,
139,Random,0.3,78.55,88.43,39.51731467247009,1.4301373713241752,142315.0,89.18,203264.0,
830,Random,0.3,78.55,89.08,39.93180704116821,1.4301373713241752,142315.0,89.18,203264.0,
900,Random,0.3,78.55,89.04,39.90549039840698,1.4301373713241752,142315.0,89.18,203264.0,
44,Random,0.3,78.5,89.83,39.81738567352295,1.4301373713241752,142315.0,89.18,203264.0,
609,Random,0.3,78.5,89.12,40.42787575721741,1.4301373713241752,142315.0,89.18,203264.0,
661,Random,0.3,78.5,89.2,39.60597777366638,1.4301373713241752,142315.0,89.18,203264.0,
804,Random,0.3,78.5,88.93,39.7464656829834,1.4301373713241752,142315.0,89.18,203264.0,
439,Random,0.3,78.5,89.14,39.831040143966675,1.4301373713241752,142315.0,89.18,203264.0,
166,Random,0.3,78.45,89.47,39.77572989463806,1.4301373713241752,142315.0,89.18,203264.0,
739,Random,0.3,78.45,88.54,40.24923515319824,1.4301373713241752,142315.0,89.18,203264.0,
819,Random,0.3,78.45,88.47,39.59964609146118,1.4301373713241752,142315.0,89.18,203264.0,
959,Random,0.3,78.45,89.4,39.55261707305908,1.4301373713241752,142315.0,89.18,203264.0,
473,Random,0.3,78.45,88.84,39.91479206085205,1.4301373713241752,142315.0,89.18,203264.0,
502,Random,0.3,78.45,89.74,39.8997848033905,1.4301373713241752,142315.0,89.18,203264.0,
99,Random,0.3,78.4,89.56,39.62855672836304,1.4301373713241752,142315.0,89.18,203264.0,
584,Random,0.3,78.45,89.91,40.22632026672363,1.4301373713241752,142315.0,89.18,203264.0,
131,Random,0.3,78.4,89.05,39.936763048172,1.4301373713241752,142315.0,89.18,203264.0,
215,Random,0.3,78.4,89.38,40.127084255218506,1.4301373713241752,142315.0,89.18,203264.0,
316,Random,0.3,78.4,88.42,40.049747467041016,1.4301373713241752,142315.0,89.18,203264.0,
985,Random,0.3,78.4,89.08,39.80784773826599,1.4301373713241752,142315.0,89.18,203264.0,
2,Random,0.3,78.35,89.12,40.117732524871826,1.4301373713241752,142315.0,89.18,203264.0,
124,Random,0.3,78.35,89.39,40.27805995941162,1.4301373713241752,142315.0,89.18,203264.0,
176,Random,0.3,78.35,89.01,40.0055046081543,1.4301373713241752,142315.0,89.18,203264.0,
483,Random,0.3,78.35,88.37,39.849462270736694,1.4301373713241752,142315.0,89.18,203264.0,
24,Random,0.3,78.3,88.6,39.7788360118866,1.4301373713241752,142315.0,89.18,203264.0,
53,Random,0.3,78.3,89.13,40.31456184387207,1.4301373713241752,142315.0,89.18,203264.0,
74,Random,0.3,78.3,89.07,39.87462902069092,1.4301373713241752,142315.0,89.18,203264.0,
277,Random,0.3,78.3,89.12,40.000986099243164,1.4301373713241752,142315.0,89.18,203264.0,
373,Random,0.3,78.3,88.9,39.98455095291138,1.4301373713241752,142315.0,89.18,203264.0,
379,Random,0.3,78.3,89.28,39.83855581283569,1.4301373713241752,142315.0,89.18,203264.0,
967,Random,0.3,78.3,88.56,40.1944260597229,1.4301373713241752,142315.0,89.18,203264.0,
987,Random,0.3,78.3,89.41,39.80252456665039,1.4301373713241752,142315.0,89.18,203264.0,
527,Random,0.3,78.3,88.43,40.179680585861206,1.4301373713241752,142315.0,89.18,203264.0,
595,Random,0.3,78.3,89.04,40.17254900932312,1.4301373713241752,142315.0,89.18,203264.0,
26,Random,0.3,78.25,89.72,39.70785999298096,1.4301373713241752,142315.0,89.18,203264.0,
219,Random,0.3,78.25,89.49,40.219661235809326,1.4301373713241752,142315.0,89.18,203264.0,
815,Random,0.3,78.25,88.03,39.827489614486694,1.4301373713241752,142315.0,89.18,203264.0,
832,Random,0.3,78.25,88.72,40.080448150634766,1.4301373713241752,142315.0,89.18,203264.0,
843,Random,0.3,78.2,89.37,40.03568625450134,1.4301373713241752,142315.0,89.18,203264.0,
889,Random,0.3,78.2,88.74,39.69689631462097,1.4301373713241752,142315.0,89.18,203264.0,
942,Random,0.3,78.2,89.04,40.43594145774841,1.4301373713241752,142315.0,89.18,203264.0,
447,Random,0.3,78.2,89.55,39.84707808494568,1.4301373713241752,142315.0,89.18,203264.0,
117,Random,0.3,78.15,89.42,39.84146785736084,1.4301373713241752,142315.0,89.18,203264.0,
622,Random,0.3,78.15,89.15,40.02627778053284,1.4301373713241752,142315.0,89.18,203264.0,
752,Random,0.3,78.15,89.39,39.69446921348572,1.4301373713241752,142315.0,89.18,203264.0,
873,Random,0.3,78.15,89.42,40.20401620864868,1.4301373713241752,142315.0,89.18,203264.0,
437,Random,0.3,78.15,89.71,39.86711406707764,1.4301373713241752,142315.0,89.18,203264.0,
283,Random,0.3,78.1,89.04,40.4177565574646,1.4301373713241752,142315.0,89.18,203264.0,
396,Random,0.3,78.1,89.8,39.860517501831055,1.4301373713241752,142315.0,89.18,203264.0,
237,Random,0.3,78.05,89.4,39.628488063812256,1.4301373713241752,142315.0,89.18,203264.0,
894,Random,0.3,78.05,89.67,40.043686389923096,1.4301373713241752,142315.0,89.18,203264.0,
929,Random,0.3,78.05,88.92,39.75631523132324,1.4301373713241752,142315.0,89.18,203264.0,
445,Random,0.3,78.05,89.19,40.13375544548035,1.4301373713241752,142315.0,89.18,203264.0,
217,Random,0.3,78.0,89.04,39.66840839385986,1.4301373713241752,142315.0,89.18,203264.0,
69,Random,0.3,78.0,89.38,39.88597297668457,1.4301373713241752,142315.0,89.18,203264.0,
289,Random,0.3,78.0,89.48,40.07870888710022,1.4301373713241752,142315.0,89.18,203264.0,
273,Random,0.3,77.95,89.27,39.760212421417236,1.4301373713241752,142315.0,89.18,203264.0,
352,Random,0.3,77.95,89.38,40.18536353111267,1.4301373713241752,142315.0,89.18,203264.0,
377,Random,0.3,77.95,88.89,39.797821044921875,1.4301373713241752,142315.0,89.18,203264.0,
788,Random,0.3,77.95,88.93,39.79769825935364,1.4301373713241752,142315.0,89.18,203264.0,
412,Random,0.3,77.95,89.73,40.097230434417725,1.4301373713241752,142315.0,89.18,203264.0,
577,Random,0.3,77.95,89.08,39.744205713272095,1.4301373713241752,142315.0,89.18,203264.0,
61,Random,0.3,77.9,89.24,39.63284420967102,1.4301373713241752,142315.0,89.18,203264.0,
926,Random,0.3,77.9,88.7,39.683494091033936,1.4301373713241752,142315.0,89.18,203264.0,
486,Random,0.3,77.9,89.11,39.749430656433105,1.4301373713241752,142315.0,89.18,203264.0,
48,Random,0.3,77.85,89.49,40.39578723907471,1.4301373713241752,142315.0,89.18,203264.0,
801,Random,0.3,77.85,89.12,39.79438400268555,1.4301373713241752,142315.0,89.18,203264.0,
856,Random,0.3,77.85,89.25,39.98959279060364,1.4301373713241752,142315.0,89.18,203264.0,
924,Random,0.3,77.85,88.48,39.76758599281311,1.4301373713241752,142315.0,89.18,203264.0,
976,Random,0.3,77.85,88.85,39.71664905548096,1.4301373713241752,142315.0,89.18,203264.0,
487,Random,0.3,77.8,88.62,40.15186882019043,1.4301373713241752,142315.0,89.18,203264.0,
592,Random,0.3,77.8,88.75,39.796475648880005,1.4301373713241752,142315.0,89.18,203264.0,
