Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
33,Random,0.3,88.05,88.58,40.54986095428467,1.4301373713241752,142315.0,88.71,203264.0
834,Random,0.3,88.05,88.18,41.399789571762085,1.4301373713241752,142315.0,88.71,203264.0
118,Random,0.3,88.05,88.38,41.0867977142334,1.4301373713241752,142315.0,88.71,203264.0
74,Random,0.3,88.05,89.17,41.80553865432739,1.4301373713241752,142315.0,88.71,203264.0
326,Random,0.3,88.0,88.8,44.943822383880615,1.4301373713241752,142315.0,88.71,203264.0
353,Random,0.3,88.0,88.82,43.124895095825195,1.4301373713241752,142315.0,88.71,203264.0
471,Random,0.3,88.0,89.39,40.632543087005615,1.4301373713241752,142315.0,88.71,203264.0
610,Random,0.3,88.0,89.08,40.77281188964844,1.4301373713241752,142315.0,88.71,203264.0
965,Random,0.3,88.0,88.29,41.075889348983765,1.4301373713241752,142315.0,88.71,203264.0
812,Random,0.3,88.0,88.83,41.554091453552246,1.4301373713241752,142315.0,88.71,203264.0
38,Random,0.3,88.0,88.55,43.15378189086914,1.4301373713241752,142315.0,88.71,203264.0
325,Random,0.3,87.95,88.53,44.09693121910095,1.4301373713241752,142315.0,88.71,203264.0
258,Random,0.3,87.95,88.79,43.9107460975647,1.4301373713241752,142315.0,88.71,203264.0
259,Random,0.3,87.95,89.28,41.64618110656738,1.4301373713241752,142315.0,88.71,203264.0
498,Random,0.3,87.95,88.68,41.298084020614624,1.4301373713241752,142315.0,88.71,203264.0
540,Random,0.3,87.95,88.76,41.68907403945923,1.4301373713241752,142315.0,88.71,203264.0
600,Random,0.3,87.95,89.18,41.244603872299194,1.4301373713241752,142315.0,88.71,203264.0
646,Random,0.3,87.95,89.24,42.71557641029358,1.4301373713241752,142315.0,88.71,203264.0
725,Random,0.3,87.95,89.42,43.43984270095825,1.4301373713241752,142315.0,88.71,203264.0
355,Random,0.3,87.9,89.01,44.0780987739563,1.4301373713241752,142315.0,88.71,203264.0
367,Random,0.3,87.9,88.88,41.804009437561035,1.4301373713241752,142315.0,88.71,203264.0
414,Random,0.3,87.9,88.37,41.08582019805908,1.4301373713241752,142315.0,88.71,203264.0
168,Random,0.3,87.9,88.93,41.471423625946045,1.4301373713241752,142315.0,88.71,203264.0
275,Random,0.3,87.9,89.04,42.98061156272888,1.4301373713241752,142315.0,88.71,203264.0
560,Random,0.3,87.9,88.62,41.79468822479248,1.4301373713241752,142315.0,88.71,203264.0
713,Random,0.3,87.9,88.88,43.90297555923462,1.4301373713241752,142315.0,88.71,203264.0
926,Random,0.3,87.9,88.81,44.25471234321594,1.4301373713241752,142315.0,88.71,203264.0
783,Random,0.3,87.9,88.88,41.444969177246094,1.4301373713241752,142315.0,88.71,203264.0
785,Random,0.3,87.9,88.23,40.86671829223633,1.4301373713241752,142315.0,88.71,203264.0
795,Random,0.3,87.9,88.79,41.869991064071655,1.4301373713241752,142315.0,88.71,203264.0
819,Random,0.3,87.9,88.67,42.29352045059204,1.4301373713241752,142315.0,88.71,203264.0
20,Random,0.3,87.9,88.97,40.910659074783325,1.4301373713241752,142315.0,88.71,203264.0
27,Random,0.3,87.9,89.03,43.76505398750305,1.4301373713241752,142315.0,88.71,203264.0
75,Random,0.3,87.9,89.09,44.46250319480896,1.4301373713241752,142315.0,88.71,203264.0
116,Random,0.3,87.9,89.16,41.3733925819397,1.4301373713241752,142315.0,88.71,203264.0
178,Random,0.3,87.85,88.57,40.80129361152649,1.4301373713241752,142315.0,88.71,203264.0
276,Random,0.3,87.85,88.76,41.02742314338684,1.4301373713241752,142315.0,88.71,203264.0
450,Random,0.3,87.85,88.62,41.665926456451416,1.4301373713241752,142315.0,88.71,203264.0
566,Random,0.3,87.85,88.43,42.34294390678406,1.4301373713241752,142315.0,88.71,203264.0
637,Random,0.3,87.85,87.79,43.44760227203369,1.4301373713241752,142315.0,88.71,203264.0
959,Random,0.3,87.85,89.0,44.03465175628662,1.4301373713241752,142315.0,88.71,203264.0
813,Random,0.3,87.85,88.43,41.89653158187866,1.4301373713241752,142315.0,88.71,203264.0
967,Random,0.3,87.85,89.02,42.07140874862671,1.4301373713241752,142315.0,88.71,203264.0
