Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
380,Random,0.4,86.0,88.6,41.199512004852295,1.6731472728020058,121645.0,88.71,203264.0
430,Random,0.4,86.0,88.53,41.23629021644592,1.6731472728020058,121645.0,88.71,203264.0
469,Random,0.4,86.0,89.07,41.361154079437256,1.6731472728020058,121645.0,88.71,203264.0
562,Random,0.4,86.0,88.78,41.24311423301697,1.6731472728020058,121645.0,88.71,203264.0
570,Random,0.4,86.0,88.82,42.838196754455566,1.6731472728020058,121645.0,88.71,203264.0
744,Random,0.4,86.0,88.75,42.23634719848633,1.6731472728020058,121645.0,88.71,203264.0
762,Random,0.4,86.0,88.95,41.817933797836304,1.6731472728020058,121645.0,88.71,203264.0
810,Random,0.4,86.0,88.37,41.15558195114136,1.6731472728020058,121645.0,88.71,203264.0
627,Random,0.4,86.0,88.62,41.37543034553528,1.6731472728020058,121645.0,88.71,203264.0
709,Random,0.4,86.0,89.03,41.56825089454651,1.6731472728020058,121645.0,88.71,203264.0
156,Random,0.4,85.95,88.93,41.280117988586426,1.6731472728020058,121645.0,88.71,203264.0
893,Random,0.4,85.95,88.7,42.61764621734619,1.6731472728020058,121645.0,88.71,203264.0
28,Random,0.4,85.95,88.2,43.41517472267151,1.6731472728020058,121645.0,88.71,203264.0
379,Random,0.4,85.95,88.68,40.555957078933716,1.6731472728020058,121645.0,88.71,203264.0
29,Random,0.4,85.95,88.71,41.76365423202515,1.6731472728020058,121645.0,88.71,203264.0
504,Random,0.4,85.95,89.05,41.245123863220215,1.6731472728020058,121645.0,88.71,203264.0
545,Random,0.4,85.95,89.06,40.98410773277283,1.6731472728020058,121645.0,88.71,203264.0
550,Random,0.4,85.95,88.22,41.06529140472412,1.6731472728020058,121645.0,88.71,203264.0
778,Random,0.4,85.95,88.69,42.78164052963257,1.6731472728020058,121645.0,88.71,203264.0
839,Random,0.4,85.95,88.75,42.42733883857727,1.6731472728020058,121645.0,88.71,203264.0
653,Random,0.4,85.95,88.45,40.49747633934021,1.6731472728020058,121645.0,88.71,203264.0
663,Random,0.4,85.95,88.74,42.21536350250244,1.6731472728020058,121645.0,88.71,203264.0
155,Random,0.4,85.9,89.06,40.84502935409546,1.6731472728020058,121645.0,88.71,203264.0
183,Random,0.4,85.9,88.25,41.42739987373352,1.6731472728020058,121645.0,88.71,203264.0
262,Random,0.4,85.9,88.32,40.75097441673279,1.6731472728020058,121645.0,88.71,203264.0
266,Random,0.4,85.9,88.79,42.797845125198364,1.6731472728020058,121645.0,88.71,203264.0
949,Random,0.4,85.9,88.73,40.877585887908936,1.6731472728020058,121645.0,88.71,203264.0
930,Random,0.4,85.9,88.89,47.528220415115356,1.6731472728020058,121645.0,88.71,203264.0
993,Random,0.4,85.9,88.38,41.837177753448486,1.6731472728020058,121645.0,88.71,203264.0
25,Random,0.4,85.9,88.76,41.19070100784302,1.6731472728020058,121645.0,88.71,203264.0
310,Random,0.4,85.9,88.77,41.294965982437134,1.6731472728020058,121645.0,88.71,203264.0
516,Random,0.4,85.9,88.63,40.78506255149841,1.6731472728020058,121645.0,88.71,203264.0
555,Random,0.4,85.9,88.66,42.87620139122009,1.6731472728020058,121645.0,88.71,203264.0
776,Random,0.4,85.9,88.97,40.69507837295532,1.6731472728020058,121645.0,88.71,203264.0
586,Random,0.4,85.9,89.14,42.134138345718384,1.6731472728020058,121645.0,88.71,203264.0
809,Random,0.4,85.9,88.67,47.23532819747925,1.6731472728020058,121645.0,88.71,203264.0
594,Random,0.4,85.9,88.84,40.7275116443634,1.6731472728020058,121645.0,88.71,203264.0
595,Random,0.4,85.9,88.41,41.043702363967896,1.6731472728020058,121645.0,88.71,203264.0
610,Random,0.4,85.9,88.62,41.222119092941284,1.6731472728020058,121645.0,88.71,203264.0
192,Random,0.4,85.85,88.76,42.61230397224426,1.6731472728020058,121645.0,88.71,203264.0
212,Random,0.4,85.85,88.93,40.72033095359802,1.6731472728020058,121645.0,88.71,203264.0
231,Random,0.4,85.85,88.64,41.44072866439819,1.6731472728020058,121645.0,88.71,203264.0
906,Random,0.4,85.85,88.13,41.10014247894287,1.6731472728020058,121645.0,88.71,203264.0
238,Random,0.4,85.85,88.67,47.84170174598694,1.6731472728020058,121645.0,88.71,203264.0
909,Random,0.4,85.85,88.52,41.09834575653076,1.6731472728020058,121645.0,88.71,203264.0
928,Random,0.4,85.85,88.6,40.87120747566223,1.6731472728020058,121645.0,88.71,203264.0
97,Random,0.4,85.85,88.85,40.67853903770447,1.6731472728020058,121645.0,88.71,203264.0
16,Random,0.4,85.85,88.73,42.57851576805115,1.6731472728020058,121645.0,88.71,203264.0
342,Random,0.4,85.85,88.37,41.64412212371826,1.6731472728020058,121645.0,88.71,203264.0
348,Random,0.4,85.85,88.21,41.186583280563354,1.6731472728020058,121645.0,88.71,203264.0
407,Random,0.4,85.85,88.49,41.13872718811035,1.6731472728020058,121645.0,88.71,203264.0
492,Random,0.4,85.85,88.83,41.415279150009155,1.6731472728020058,121645.0,88.71,203264.0
361,Random,0.4,85.85,88.25,44.44981598854065,1.6731472728020058,121645.0,88.71,203264.0
567,Random,0.4,85.85,88.64,40.81635069847107,1.6731472728020058,121645.0,88.71,203264.0
716,Random,0.4,85.85,88.52,42.570738077163696,1.6731472728020058,121645.0,88.71,203264.0
844,Random,0.4,85.85,88.61,41.63782572746277,1.6731472728020058,121645.0,88.71,203264.0
698,Random,0.4,85.85,88.48,41.35135269165039,1.6731472728020058,121645.0,88.71,203264.0
195,Random,0.4,85.8,88.75,41.328959465026855,1.6731472728020058,121645.0,88.71,203264.0
255,Random,0.4,85.8,88.66,41.80988693237305,1.6731472728020058,121645.0,88.71,203264.0
935,Random,0.4,85.8,88.34,43.635063886642456,1.6731472728020058,121645.0,88.71,203264.0
14,Random,0.4,85.8,89.23,40.769715309143066,1.6731472728020058,121645.0,88.71,203264.0
366,Random,0.4,85.8,88.15,42.72745943069458,1.6731472728020058,121645.0,88.71,203264.0
552,Random,0.4,85.8,88.61,41.71934723854065,1.6731472728020058,121645.0,88.71,203264.0
752,Random,0.4,85.8,88.76,41.12820887565613,1.6731472728020058,121645.0,88.71,203264.0
783,Random,0.4,85.8,88.05,42.80586862564087,1.6731472728020058,121645.0,88.71,203264.0
786,Random,0.4,85.8,88.5,43.20510292053223,1.6731472728020058,121645.0,88.71,203264.0
788,Random,0.4,85.8,88.8,44.772106409072876,1.6731472728020058,121645.0,88.71,203264.0
581,Random,0.4,85.8,88.91,42.83740949630737,1.6731472728020058,121645.0,88.71,203264.0
861,Random,0.4,85.75,88.46,42.899070024490356,1.6731472728020058,121645.0,88.71,203264.0
933,Random,0.4,85.75,88.01,44.95187187194824,1.6731472728020058,121645.0,88.71,203264.0
937,Random,0.4,85.75,88.76,43.00813031196594,1.6731472728020058,121645.0,88.71,203264.0
995,Random,0.4,85.75,88.61,41.698007583618164,1.6731472728020058,121645.0,88.71,203264.0
1000,Random,0.4,85.75,89.1,41.58544898033142,1.6731472728020058,121645.0,88.71,203264.0
37,Random,0.4,85.75,89.02,43.546520948410034,1.6731472728020058,121645.0,88.71,203264.0
40,Random,0.4,85.75,88.87,41.95268511772156,1.6731472728020058,121645.0,88.71,203264.0
107,Random,0.4,85.75,88.18,42.5205442905426,1.6731472728020058,121645.0,88.71,203264.0
318,Random,0.4,85.75,88.83,41.404409646987915,1.6731472728020058,121645.0,88.71,203264.0
130,Random,0.4,85.75,87.31,45.52060270309448,1.6731472728020058,121645.0,88.71,203264.0
343,Random,0.4,85.75,88.93,41.60988640785217,1.6731472728020058,121645.0,88.71,203264.0
465,Random,0.4,85.75,88.22,41.7931923866272,1.6731472728020058,121645.0,88.71,203264.0
494,Random,0.4,85.75,89.05,44.81191682815552,1.6731472728020058,121645.0,88.71,203264.0
565,Random,0.4,85.75,88.35,43.29769587516785,1.6731472728020058,121645.0,88.71,203264.0
787,Random,0.4,85.75,88.74,43.06201672554016,1.6731472728020058,121645.0,88.71,203264.0
601,Random,0.4,85.75,88.37,43.3365912437439,1.6731472728020058,121645.0,88.71,203264.0
626,Random,0.4,85.75,87.97,45.702880859375,1.6731472728020058,121645.0,88.71,203264.0
159,Random,0.4,85.7,88.72,43.43122601509094,1.6731472728020058,121645.0,88.71,203264.0
232,Random,0.4,85.7,88.69,43.43239140510559,1.6731472728020058,121645.0,88.71,203264.0
253,Random,0.4,85.7,88.67,45.46667766571045,1.6731472728020058,121645.0,88.71,203264.0
984,Random,0.4,85.7,87.0,42.30982279777527,1.6731472728020058,121645.0,88.71,203264.0
76,Random,0.4,85.7,88.66,42.70544219017029,1.6731472728020058,121645.0,88.71,203264.0
350,Random,0.4,85.7,88.63,41.084223985672,1.6731472728020058,121645.0,88.71,203264.0
403,Random,0.4,85.7,88.71,43.96599245071411,1.6731472728020058,121645.0,88.71,203264.0
408,Random,0.4,85.7,88.34,41.73693895339966,1.6731472728020058,121645.0,88.71,203264.0
413,Random,0.4,85.7,88.57,41.470295429229736,1.6731472728020058,121645.0,88.71,203264.0
473,Random,0.4,85.7,88.75,45.7731831073761,1.6731472728020058,121645.0,88.71,203264.0
497,Random,0.4,85.7,88.61,41.459441900253296,1.6731472728020058,121645.0,88.71,203264.0
522,Random,0.4,85.7,88.84,42.71179223060608,1.6731472728020058,121645.0,88.71,203264.0
568,Random,0.4,85.7,88.39,41.23170185089111,1.6731472728020058,121645.0,88.71,203264.0
750,Random,0.4,85.7,89.09,43.268763303756714,1.6731472728020058,121645.0,88.71,203264.0
766,Random,0.4,85.7,88.19,41.915910720825195,1.6731472728020058,121645.0,88.71,203264.0
656,Random,0.4,85.7,88.59,41.878580808639526,1.6731472728020058,121645.0,88.71,203264.0
186,Random,0.4,85.65,88.61,41.63166904449463,1.6731472728020058,121645.0,88.71,203264.0
667,Random,0.4,85.7,88.87,47.35584378242493,1.6731472728020058,121645.0,88.71,203264.0
268,Random,0.4,85.65,88.98,42.884392738342285,1.6731472728020058,121645.0,88.71,203264.0
859,Random,0.4,85.65,88.39,41.63573908805847,1.6731472728020058,121645.0,88.71,203264.0
11,Random,0.4,85.65,88.67,42.30809450149536,1.6731472728020058,121645.0,88.71,203264.0
966,Random,0.4,85.65,87.96,43.474857807159424,1.6731472728020058,121645.0,88.71,203264.0
916,Random,0.4,85.65,88.47,45.77965021133423,1.6731472728020058,121645.0,88.71,203264.0
67,Random,0.4,85.65,88.55,43.25073528289795,1.6731472728020058,121645.0,88.71,203264.0
132,Random,0.4,85.65,88.64,44.899502992630005,1.6731472728020058,121645.0,88.71,203264.0
402,Random,0.4,85.65,88.74,42.96635937690735,1.6731472728020058,121645.0,88.71,203264.0
412,Random,0.4,85.65,88.47,42.889060735702515,1.6731472728020058,121645.0,88.71,203264.0
462,Random,0.4,85.65,88.31,42.23557209968567,1.6731472728020058,121645.0,88.71,203264.0
491,Random,0.4,85.65,88.59,42.00966739654541,1.6731472728020058,121645.0,88.71,203264.0
493,Random,0.4,85.65,88.22,46.62881851196289,1.6731472728020058,121645.0,88.71,203264.0
521,Random,0.4,85.65,88.58,41.76489448547363,1.6731472728020058,121645.0,88.71,203264.0
560,Random,0.4,85.65,88.94,45.02429246902466,1.6731472728020058,121645.0,88.71,203264.0
563,Random,0.4,85.65,88.59,42.58708429336548,1.6731472728020058,121645.0,88.71,203264.0
851,Random,0.4,85.65,88.3,41.75133967399597,1.6731472728020058,121645.0,88.71,203264.0
700,Random,0.4,85.65,88.48,41.25166392326355,1.6731472728020058,121645.0,88.71,203264.0
587,Random,0.4,85.65,88.89,41.95985794067383,1.6731472728020058,121645.0,88.71,203264.0
157,Random,0.4,85.6,89.09,44.063217878341675,1.6731472728020058,121645.0,88.71,203264.0
170,Random,0.4,85.6,88.91,41.033220291137695,1.6731472728020058,121645.0,88.71,203264.0
339,Random,0.4,85.6,88.64,42.55542826652527,1.6731472728020058,121645.0,88.71,203264.0
356,Random,0.4,85.6,88.63,41.50559997558594,1.6731472728020058,121645.0,88.71,203264.0
953,Random,0.4,85.6,88.94,46.31376934051514,1.6731472728020058,121645.0,88.71,203264.0
382,Random,0.4,85.6,87.89,41.3897864818573,1.6731472728020058,121645.0,88.71,203264.0
472,Random,0.4,85.6,88.99,41.73427367210388,1.6731472728020058,121645.0,88.71,203264.0
480,Random,0.4,85.6,88.45,43.74257516860962,1.6731472728020058,121645.0,88.71,203264.0
770,Random,0.4,85.6,88.97,41.45221161842346,1.6731472728020058,121645.0,88.71,203264.0
779,Random,0.4,85.6,88.93,41.74134421348572,1.6731472728020058,121645.0,88.71,203264.0
777,Random,0.4,85.6,88.9,42.67158603668213,1.6731472728020058,121645.0,88.71,203264.0
791,Random,0.4,85.6,88.66,44.90480995178223,1.6731472728020058,121645.0,88.71,203264.0
591,Random,0.4,85.6,88.2,41.25743865966797,1.6731472728020058,121645.0,88.71,203264.0
822,Random,0.4,85.6,88.92,41.88760471343994,1.6731472728020058,121645.0,88.71,203264.0
676,Random,0.4,85.6,88.5,43.0201256275177,1.6731472728020058,121645.0,88.71,203264.0
691,Random,0.4,85.6,88.61,41.52876949310303,1.6731472728020058,121645.0,88.71,203264.0
174,Random,0.4,85.55,89.11,41.99341416358948,1.6731472728020058,121645.0,88.71,203264.0
177,Random,0.4,85.55,88.89,42.17544198036194,1.6731472728020058,121645.0,88.71,203264.0
210,Random,0.4,85.55,88.13,46.50083136558533,1.6731472728020058,121645.0,88.71,203264.0
74,Random,0.4,85.55,88.2,40.69285345077515,1.6731472728020058,121645.0,88.71,203264.0
950,Random,0.4,85.55,88.62,41.2494330406189,1.6731472728020058,121645.0,88.71,203264.0
400,Random,0.4,85.55,88.62,41.89328408241272,1.6731472728020058,121645.0,88.71,203264.0
720,Random,0.4,85.55,88.54,42.57655215263367,1.6731472728020058,121645.0,88.71,203264.0
802,Random,0.4,85.55,89.17,42.87914681434631,1.6731472728020058,121645.0,88.71,203264.0
623,Random,0.4,85.55,88.65,42.70231747627258,1.6731472728020058,121645.0,88.71,203264.0
692,Random,0.4,85.55,88.71,42.95523452758789,1.6731472728020058,121645.0,88.71,203264.0
244,Random,0.4,85.5,88.75,43.204341411590576,1.6731472728020058,121645.0,88.71,203264.0
668,Random,0.4,85.55,88.17,47.59160590171814,1.6731472728020058,121645.0,88.71,203264.0
275,Random,0.4,85.5,88.51,42.57647895812988,1.6731472728020058,121645.0,88.71,203264.0
276,Random,0.4,85.5,88.73,41.22444462776184,1.6731472728020058,121645.0,88.71,203264.0
277,Random,0.4,85.5,88.65,43.10176968574524,1.6731472728020058,121645.0,88.71,203264.0
863,Random,0.4,85.5,88.84,42.83740711212158,1.6731472728020058,121645.0,88.71,203264.0
865,Random,0.4,85.5,88.74,40.55623531341553,1.6731472728020058,121645.0,88.71,203264.0
910,Random,0.4,85.5,88.87,40.66949963569641,1.6731472728020058,121645.0,88.71,203264.0
959,Random,0.4,85.5,88.39,45.41324281692505,1.6731472728020058,121645.0,88.71,203264.0
26,Random,0.4,85.5,88.75,41.4789617061615,1.6731472728020058,121645.0,88.71,203264.0
53,Random,0.4,85.5,88.76,41.16422939300537,1.6731472728020058,121645.0,88.71,203264.0
79,Random,0.4,85.5,89.2,42.68239736557007,1.6731472728020058,121645.0,88.71,203264.0
82,Random,0.4,85.5,88.1,42.68563771247864,1.6731472728020058,121645.0,88.71,203264.0
100,Random,0.4,85.5,88.76,41.18304204940796,1.6731472728020058,121645.0,88.71,203264.0
459,Random,0.4,85.5,88.56,41.409377336502075,1.6731472728020058,121645.0,88.71,203264.0
498,Random,0.4,85.5,88.27,43.90422463417053,1.6731472728020058,121645.0,88.71,203264.0
531,Random,0.4,85.5,88.52,41.86628866195679,1.6731472728020058,121645.0,88.71,203264.0
533,Random,0.4,85.5,88.47,40.9307119846344,1.6731472728020058,121645.0,88.71,203264.0
618,Random,0.4,85.5,88.83,42.7783420085907,1.6731472728020058,121645.0,88.71,203264.0
734,Random,0.4,85.5,88.74,44.057387351989746,1.6731472728020058,121645.0,88.71,203264.0
685,Random,0.4,85.5,88.98,42.04705286026001,1.6731472728020058,121645.0,88.71,203264.0
153,Random,0.4,85.45,88.93,42.356746435165405,1.6731472728020058,121645.0,88.71,203264.0
878,Random,0.4,85.45,88.04,44.74682092666626,1.6731472728020058,121645.0,88.71,203264.0
922,Random,0.4,85.45,88.24,42.7462375164032,1.6731472728020058,121645.0,88.71,203264.0
941,Random,0.4,85.45,88.65,42.37638831138611,1.6731472728020058,121645.0,88.71,203264.0
372,Random,0.4,85.45,88.9,41.59287786483765,1.6731472728020058,121645.0,88.71,203264.0
979,Random,0.4,85.45,88.89,42.87375020980835,1.6731472728020058,121645.0,88.71,203264.0
377,Random,0.4,85.45,88.01,40.698906898498535,1.6731472728020058,121645.0,88.71,203264.0
390,Random,0.4,85.45,88.6,41.03196978569031,1.6731472728020058,121645.0,88.71,203264.0
794,Random,0.4,85.45,89.06,41.283137798309326,1.6731472728020058,121645.0,88.71,203264.0
718,Random,0.4,85.45,88.81,46.60367393493652,1.6731472728020058,121645.0,88.71,203264.0
858,Random,0.4,85.45,88.45,40.66668343544006,1.6731472728020058,121645.0,88.71,203264.0
632,Random,0.4,85.45,88.94,42.23764228820801,1.6731472728020058,121645.0,88.71,203264.0
697,Random,0.4,85.45,88.69,40.8535897731781,1.6731472728020058,121645.0,88.71,203264.0
686,Random,0.4,85.45,88.76,42.65363955497742,1.6731472728020058,121645.0,88.71,203264.0
274,Random,0.4,85.4,88.82,41.57962155342102,1.6731472728020058,121645.0,88.71,203264.0
284,Random,0.4,85.4,88.69,41.980297803878784,1.6731472728020058,121645.0,88.71,203264.0
936,Random,0.4,85.4,88.67,40.8768105506897,1.6731472728020058,121645.0,88.71,203264.0
885,Random,0.4,85.4,89.19,45.10192322731018,1.6731472728020058,121645.0,88.71,203264.0
992,Random,0.4,85.4,88.55,41.95231509208679,1.6731472728020058,121645.0,88.71,203264.0
4,Random,0.4,85.4,88.83,41.43147683143616,1.6731472728020058,121645.0,88.71,203264.0
124,Random,0.4,85.4,88.77,41.36380434036255,1.6731472728020058,121645.0,88.71,203264.0
46,Random,0.4,85.4,88.48,43.3746395111084,1.6731472728020058,121645.0,88.71,203264.0
358,Random,0.4,85.4,89.16,42.945271492004395,1.6731472728020058,121645.0,88.71,203264.0
443,Random,0.4,85.4,88.81,41.57430982589722,1.6731472728020058,121645.0,88.71,203264.0
499,Random,0.4,85.4,88.26,44.15926456451416,1.6731472728020058,121645.0,88.71,203264.0
728,Random,0.4,85.4,88.75,42.100695848464966,1.6731472728020058,121645.0,88.71,203264.0
765,Random,0.4,85.4,88.78,41.73965620994568,1.6731472728020058,121645.0,88.71,203264.0
820,Random,0.4,85.4,88.29,41.57558798789978,1.6731472728020058,121645.0,88.71,203264.0
613,Random,0.4,85.4,88.74,43.1096453666687,1.6731472728020058,121645.0,88.71,203264.0
193,Random,0.4,85.35,88.45,42.14290523529053,1.6731472728020058,121645.0,88.71,203264.0
147,Random,0.4,85.35,88.51,45.91870474815369,1.6731472728020058,121645.0,88.71,203264.0
224,Random,0.4,85.35,88.83,45.432310342788696,1.6731472728020058,121645.0,88.71,203264.0
872,Random,0.4,85.35,88.43,41.55836486816406,1.6731472728020058,121645.0,88.71,203264.0
875,Random,0.4,85.35,88.47,41.45842885971069,1.6731472728020058,121645.0,88.71,203264.0
882,Random,0.4,85.35,88.46,42.024484157562256,1.6731472728020058,121645.0,88.71,203264.0
66,Random,0.4,85.35,88.29,42.70323705673218,1.6731472728020058,121645.0,88.71,203264.0
86,Random,0.4,85.35,88.78,41.87155246734619,1.6731472728020058,121645.0,88.71,203264.0
376,Random,0.4,85.35,88.83,44.17505931854248,1.6731472728020058,121645.0,88.71,203264.0
388,Random,0.4,85.35,88.53,44.12393021583557,1.6731472728020058,121645.0,88.71,203264.0
389,Random,0.4,85.35,88.53,41.37783861160278,1.6731472728020058,121645.0,88.71,203264.0
391,Random,0.4,85.35,88.63,42.014824628829956,1.6731472728020058,121645.0,88.71,203264.0
464,Random,0.4,85.35,88.32,42.86530518531799,1.6731472728020058,121645.0,88.71,203264.0
488,Random,0.4,85.35,88.62,43.068750619888306,1.6731472728020058,121645.0,88.71,203264.0
524,Random,0.4,85.35,88.83,42.367461919784546,1.6731472728020058,121645.0,88.71,203264.0
146,Random,0.4,85.3,88.74,43.607868909835815,1.6731472728020058,121645.0,88.71,203264.0
209,Random,0.4,85.3,88.28,44.18239402770996,1.6731472728020058,121645.0,88.71,203264.0
225,Random,0.4,85.3,89.11,41.84810256958008,1.6731472728020058,121645.0,88.71,203264.0
890,Random,0.4,85.3,88.21,41.71145272254944,1.6731472728020058,121645.0,88.71,203264.0
994,Random,0.4,85.3,88.86,42.12358331680298,1.6731472728020058,121645.0,88.71,203264.0
997,Random,0.4,85.3,88.52,42.77791619300842,1.6731472728020058,121645.0,88.71,203264.0
42,Random,0.4,85.3,88.88,42.26961374282837,1.6731472728020058,121645.0,88.71,203264.0
77,Random,0.4,85.3,88.82,45.6599907875061,1.6731472728020058,121645.0,88.71,203264.0
106,Random,0.4,85.3,88.49,45.95389771461487,1.6731472728020058,121645.0,88.71,203264.0
320,Random,0.4,85.3,88.69,41.10611939430237,1.6731472728020058,121645.0,88.71,203264.0
731,Random,0.4,85.3,88.61,41.791985273361206,1.6731472728020058,121645.0,88.71,203264.0
803,Random,0.4,85.3,88.77,41.87376427650452,1.6731472728020058,121645.0,88.71,203264.0
841,Random,0.4,85.3,88.29,42.73189926147461,1.6731472728020058,121645.0,88.71,203264.0
678,Random,0.4,85.3,88.84,41.86888861656189,1.6731472728020058,121645.0,88.71,203264.0
704,Random,0.4,85.3,89.04,46.82827281951904,1.6731472728020058,121645.0,88.71,203264.0
207,Random,0.4,85.25,88.78,40.870949029922485,1.6731472728020058,121645.0,88.71,203264.0
181,Random,0.4,85.25,88.73,41.96617555618286,1.6731472728020058,121645.0,88.71,203264.0
236,Random,0.4,85.25,88.79,40.61167931556702,1.6731472728020058,121645.0,88.71,203264.0
888,Random,0.4,85.25,88.68,41.35531997680664,1.6731472728020058,121645.0,88.71,203264.0
944,Random,0.4,85.25,88.82,42.71465086936951,1.6731472728020058,121645.0,88.71,203264.0
957,Random,0.4,85.25,88.43,42.060683250427246,1.6731472728020058,121645.0,88.71,203264.0
136,Random,0.4,85.25,88.96,41.512109994888306,1.6731472728020058,121645.0,88.71,203264.0
351,Random,0.4,85.25,88.77,40.592729330062866,1.6731472728020058,121645.0,88.71,203264.0
309,Random,0.4,85.25,88.55,41.60890507698059,1.6731472728020058,121645.0,88.71,203264.0
122,Random,0.4,85.25,88.75,47.57109260559082,1.6731472728020058,121645.0,88.71,203264.0
397,Random,0.4,85.25,89.04,41.768266439437866,1.6731472728020058,121645.0,88.71,203264.0
418,Random,0.4,85.25,88.01,43.009296894073486,1.6731472728020058,121645.0,88.71,203264.0
477,Random,0.4,85.25,88.75,42.67070770263672,1.6731472728020058,121645.0,88.71,203264.0
506,Random,0.4,85.25,89.17,40.64728593826294,1.6731472728020058,121645.0,88.71,203264.0
535,Random,0.4,85.25,88.9,40.7611939907074,1.6731472728020058,121645.0,88.71,203264.0
848,Random,0.4,85.25,88.3,41.1433527469635,1.6731472728020058,121645.0,88.71,203264.0
648,Random,0.4,85.25,88.72,41.31811332702637,1.6731472728020058,121645.0,88.71,203264.0
628,Random,0.4,85.25,88.46,45.05449390411377,1.6731472728020058,121645.0,88.71,203264.0
188,Random,0.4,85.2,88.51,42.742971658706665,1.6731472728020058,121645.0,88.71,203264.0
883,Random,0.4,85.2,88.66,43.2046754360199,1.6731472728020058,121645.0,88.71,203264.0
919,Random,0.4,85.2,88.49,40.48005819320679,1.6731472728020058,121645.0,88.71,203264.0
924,Random,0.4,85.2,88.69,40.505921363830566,1.6731472728020058,121645.0,88.71,203264.0
987,Random,0.4,85.2,88.73,41.33236575126648,1.6731472728020058,121645.0,88.71,203264.0
65,Random,0.4,85.2,88.99,41.214905977249146,1.6731472728020058,121645.0,88.71,203264.0
95,Random,0.4,85.2,88.51,46.6920268535614,1.6731472728020058,121645.0,88.71,203264.0
135,Random,0.4,85.2,88.63,42.81326127052307,1.6731472728020058,121645.0,88.71,203264.0
137,Random,0.4,85.2,88.99,42.39279103279114,1.6731472728020058,121645.0,88.71,203264.0
365,Random,0.4,85.2,89.22,41.2054386138916,1.6731472728020058,121645.0,88.71,203264.0
455,Random,0.4,85.2,88.42,41.27658534049988,1.6731472728020058,121645.0,88.71,203264.0
460,Random,0.4,85.2,88.33,41.321614503860474,1.6731472728020058,121645.0,88.71,203264.0
527,Random,0.4,85.2,88.63,42.0299859046936,1.6731472728020058,121645.0,88.71,203264.0
556,Random,0.4,85.2,88.61,42.83170247077942,1.6731472728020058,121645.0,88.71,203264.0
530,Random,0.4,85.2,88.79,47.2828471660614,1.6731472728020058,121645.0,88.71,203264.0
761,Random,0.4,85.2,89.21,42.5368754863739,1.6731472728020058,121645.0,88.71,203264.0
764,Random,0.4,85.2,89.22,40.20222592353821,1.6731472728020058,121645.0,88.71,203264.0
617,Random,0.4,85.2,88.84,40.63490104675293,1.6731472728020058,121645.0,88.71,203264.0
624,Random,0.4,85.2,88.94,40.746312618255615,1.6731472728020058,121645.0,88.71,203264.0
651,Random,0.4,85.2,88.25,40.90828013420105,1.6731472728020058,121645.0,88.71,203264.0
230,Random,0.4,85.15,88.82,42.74855184555054,1.6731472728020058,121645.0,88.71,203264.0
254,Random,0.4,85.15,88.44,46.69719409942627,1.6731472728020058,121645.0,88.71,203264.0
880,Random,0.4,85.15,88.19,42.39504361152649,1.6731472728020058,121645.0,88.71,203264.0
9,Random,0.4,85.15,88.56,40.48345327377319,1.6731472728020058,121645.0,88.71,203264.0
56,Random,0.4,85.15,88.52,40.83053374290466,1.6731472728020058,121645.0,88.71,203264.0
307,Random,0.4,85.15,88.45,41.312822341918945,1.6731472728020058,121645.0,88.71,203264.0
359,Random,0.4,85.15,88.86,40.94943618774414,1.6731472728020058,121645.0,88.71,203264.0
368,Random,0.4,85.15,88.95,42.944578409194946,1.6731472728020058,121645.0,88.71,203264.0
534,Random,0.4,85.15,88.93,47.8364679813385,1.6731472728020058,121645.0,88.71,203264.0
780,Random,0.4,85.15,88.62,42.81417441368103,1.6731472728020058,121645.0,88.71,203264.0
654,Random,0.4,85.15,88.16,40.343953132629395,1.6731472728020058,121645.0,88.71,203264.0
868,Random,0.4,85.1,88.62,41.25637936592102,1.6731472728020058,121645.0,88.71,203264.0
952,Random,0.4,85.1,88.48,41.67175889015198,1.6731472728020058,121645.0,88.71,203264.0
110,Random,0.4,85.1,88.88,41.456119537353516,1.6731472728020058,121645.0,88.71,203264.0
139,Random,0.4,85.1,88.85,42.8438606262207,1.6731472728020058,121645.0,88.71,203264.0
398,Random,0.4,85.1,88.85,42.81043457984924,1.6731472728020058,121645.0,88.71,203264.0
532,Random,0.4,85.1,88.66,40.35163640975952,1.6731472728020058,121645.0,88.71,203264.0
328,Random,0.4,85.1,87.94,48.01905107498169,1.6731472728020058,121645.0,88.71,203264.0
566,Random,0.4,85.1,88.15,40.772340297698975,1.6731472728020058,121645.0,88.71,203264.0
727,Random,0.4,85.1,89.02,40.876492977142334,1.6731472728020058,121645.0,88.71,203264.0
730,Random,0.4,85.1,89.11,41.0934853553772,1.6731472728020058,121645.0,88.71,203264.0
760,Random,0.4,85.1,88.71,42.888582706451416,1.6731472728020058,121645.0,88.71,203264.0
714,Random,0.4,85.1,88.75,40.77811288833618,1.6731472728020058,121645.0,88.71,203264.0
789,Random,0.4,85.1,88.18,42.17651844024658,1.6731472728020058,121645.0,88.71,203264.0
