Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
651,Random,0.2,87.5,88.88,81.04136276245117,1.2548862445280227,162190.0,88.46,203264.0
114,Random,0.2,87.5,88.98,85.00914812088013,1.2548862445280227,162190.0,88.46,203264.0
717,Random,0.2,87.5,88.52,85.98869681358337,1.2548862445280227,162190.0,88.46,203264.0
737,Random,0.2,87.5,88.45,88.72805452346802,1.2548862445280227,162190.0,88.46,203264.0
408,Random,0.2,87.5,88.71,89.34903907775879,1.2548862445280227,162190.0,88.46,203264.0
410,Random,0.2,87.5,88.89,88.91168260574341,1.2548862445280227,162190.0,88.46,203264.0
424,Random,0.2,87.5,88.01,90.95140528678894,1.2548862445280227,162190.0,88.46,203264.0
417,Random,0.2,87.5,88.57,92.83769369125366,1.2548862445280227,162190.0,88.46,203264.0
455,Random,0.2,87.5,88.55,91.1771559715271,1.2548862445280227,162190.0,88.46,203264.0
478,Random,0.2,87.5,88.76,93.00960302352905,1.2548862445280227,162190.0,88.46,203264.0
809,Random,0.2,87.5,88.57,87.09155797958374,1.2548862445280227,162190.0,88.46,203264.0
831,Random,0.2,87.5,88.37,81.0814561843872,1.2548862445280227,162190.0,88.46,203264.0
864,Random,0.2,87.5,89.18,79.39449429512024,1.2548862445280227,162190.0,88.46,203264.0
256,Random,0.2,87.45,88.68,80.72902870178223,1.2548862445280227,162190.0,88.46,203264.0
297,Random,0.2,87.45,88.81,81.00384473800659,1.2548862445280227,162190.0,88.46,203264.0
285,Random,0.2,87.45,89.25,85.4809513092041,1.2548862445280227,162190.0,88.46,203264.0
338,Random,0.2,87.45,88.63,85.20943570137024,1.2548862445280227,162190.0,88.46,203264.0
366,Random,0.2,87.45,88.72,85.58801507949829,1.2548862445280227,162190.0,88.46,203264.0
583,Random,0.2,87.45,89.19,82.35177302360535,1.2548862445280227,162190.0,88.46,203264.0
591,Random,0.2,87.45,88.57,81.68539667129517,1.2548862445280227,162190.0,88.46,203264.0
894,Random,0.2,87.45,88.38,79.1083767414093,1.2548862445280227,162190.0,88.46,203264.0
918,Random,0.2,87.45,89.12,80.83228254318237,1.2548862445280227,162190.0,88.46,203264.0
972,Random,0.2,87.45,88.56,77.52717995643616,1.2548862445280227,162190.0,88.46,203264.0
987,Random,0.2,87.45,88.56,81.79895257949829,1.2548862445280227,162190.0,88.46,203264.0
185,Random,0.2,87.45,88.8,82.7842059135437,1.2548862445280227,162190.0,88.46,203264.0
219,Random,0.2,87.45,88.76,83.56603765487671,1.2548862445280227,162190.0,88.46,203264.0
6,Random,0.2,87.45,88.8,76.50084733963013,1.2548862445280227,162190.0,88.46,203264.0
17,Random,0.2,87.45,88.89,80.23576521873474,1.2548862445280227,162190.0,88.46,203264.0
45,Random,0.2,87.45,88.07,81.60669255256653,1.2548862445280227,162190.0,88.46,203264.0
643,Random,0.2,87.45,88.96,79.3672571182251,1.2548862445280227,162190.0,88.46,203264.0
654,Random,0.2,87.45,89.03,81.82204484939575,1.2548862445280227,162190.0,88.46,203264.0
668,Random,0.2,87.45,89.02,79.70022654533386,1.2548862445280227,162190.0,88.46,203264.0
685,Random,0.2,87.45,88.74,80.2632327079773,1.2548862445280227,162190.0,88.46,203264.0
706,Random,0.2,87.45,88.6,80.41754794120789,1.2548862445280227,162190.0,88.46,203264.0
708,Random,0.2,87.45,88.88,79.93264269828796,1.2548862445280227,162190.0,88.46,203264.0
732,Random,0.2,87.45,89.22,80.75121974945068,1.2548862445280227,162190.0,88.46,203264.0
749,Random,0.2,87.45,88.46,79.93746089935303,1.2548862445280227,162190.0,88.46,203264.0
440,Random,0.2,87.45,88.65,81.02196598052979,1.2548862445280227,162190.0,88.46,203264.0
464,Random,0.2,87.45,88.76,79.83325099945068,1.2548862445280227,162190.0,88.46,203264.0
770,Random,0.2,87.45,88.81,78.81781196594238,1.2548862445280227,162190.0,88.46,203264.0
843,Random,0.2,87.45,88.94,79.57722043991089,1.2548862445280227,162190.0,88.46,203264.0
858,Random,0.2,87.45,88.95,81.6487672328949,1.2548862445280227,162190.0,88.46,203264.0
865,Random,0.2,87.45,88.59,80.30712532997131,1.2548862445280227,162190.0,88.46,203264.0
255,Random,0.2,87.4,88.39,81.38984203338623,1.2548862445280227,162190.0,88.46,203264.0
325,Random,0.2,87.4,88.84,77.82695937156677,1.2548862445280227,162190.0,88.46,203264.0
358,Random,0.2,87.4,88.52,78.4641273021698,1.2548862445280227,162190.0,88.46,203264.0
513,Random,0.2,87.4,88.56,78.99810886383057,1.2548862445280227,162190.0,88.46,203264.0
537,Random,0.2,87.4,88.65,76.09237933158875,1.2548862445280227,162190.0,88.46,203264.0
560,Random,0.2,87.4,89.01,77.57373356819153,1.2548862445280227,162190.0,88.46,203264.0
564,Random,0.2,87.4,88.55,78.07821106910706,1.2548862445280227,162190.0,88.46,203264.0
566,Random,0.2,87.4,88.78,81.04517436027527,1.2548862445280227,162190.0,88.46,203264.0
603,Random,0.2,87.4,88.45,74.34449052810669,1.2548862445280227,162190.0,88.46,203264.0
897,Random,0.2,87.4,88.62,71.24253487586975,1.2548862445280227,162190.0,88.46,203264.0
902,Random,0.2,87.4,88.99,71.24123764038086,1.2548862445280227,162190.0,88.46,203264.0
162,Random,0.2,87.4,88.38,73.00302982330322,1.2548862445280227,162190.0,88.46,203264.0
211,Random,0.2,87.4,88.89,73.42889356613159,1.2548862445280227,162190.0,88.46,203264.0
979,Random,0.2,87.4,88.75,81.73183488845825,1.2548862445280227,162190.0,88.46,203264.0
34,Random,0.2,87.4,88.42,72.82934641838074,1.2548862445280227,162190.0,88.46,203264.0
43,Random,0.2,87.4,88.77,81.65122556686401,1.2548862445280227,162190.0,88.46,203264.0
100,Random,0.2,87.4,88.75,79.05257415771484,1.2548862445280227,162190.0,88.46,203264.0
111,Random,0.2,87.4,88.66,78.71429300308228,1.2548862445280227,162190.0,88.46,203264.0
116,Random,0.2,87.4,88.47,78.48956274986267,1.2548862445280227,162190.0,88.46,203264.0
675,Random,0.2,87.4,88.47,79.4251549243927,1.2548862445280227,162190.0,88.46,203264.0
690,Random,0.2,87.4,88.84,80.62473464012146,1.2548862445280227,162190.0,88.46,203264.0
750,Random,0.2,87.4,88.55,76.75342988967896,1.2548862445280227,162190.0,88.46,203264.0
697,Random,0.2,87.4,88.68,86.74769949913025,1.2548862445280227,162190.0,88.46,203264.0
389,Random,0.2,87.4,87.8,83.28073740005493,1.2548862445280227,162190.0,88.46,203264.0
418,Random,0.2,87.4,89.04,74.5665864944458,1.2548862445280227,162190.0,88.46,203264.0
427,Random,0.2,87.4,88.31,74.71777987480164,1.2548862445280227,162190.0,88.46,203264.0
485,Random,0.2,87.4,89.02,74.50030422210693,1.2548862445280227,162190.0,88.46,203264.0
786,Random,0.2,87.4,88.64,75.62757802009583,1.2548862445280227,162190.0,88.46,203264.0
814,Random,0.2,87.4,88.67,79.25073456764221,1.2548862445280227,162190.0,88.46,203264.0
816,Random,0.2,87.4,88.97,80.43759822845459,1.2548862445280227,162190.0,88.46,203264.0
859,Random,0.2,87.4,88.87,83.402259349823,1.2548862445280227,162190.0,88.46,203264.0
860,Random,0.2,87.4,89.06,76.94403028488159,1.2548862445280227,162190.0,88.46,203264.0
502,Random,0.2,87.35,88.61,77.06331396102905,1.2548862445280227,162190.0,88.46,203264.0
861,Random,0.2,87.4,88.3,78.55055499076843,1.2548862445280227,162190.0,88.46,203264.0
509,Random,0.2,87.35,88.76,79.26493287086487,1.2548862445280227,162190.0,88.46,203264.0
534,Random,0.2,87.35,89.1,73.923659324646,1.2548862445280227,162190.0,88.46,203264.0
551,Random,0.2,87.35,88.73,73.99313545227051,1.2548862445280227,162190.0,88.46,203264.0
556,Random,0.2,87.35,88.41,75.1973717212677,1.2548862445280227,162190.0,88.46,203264.0
595,Random,0.2,87.35,88.47,81.59511709213257,1.2548862445280227,162190.0,88.46,203264.0
898,Random,0.2,87.35,88.83,75.58702230453491,1.2548862445280227,162190.0,88.46,203264.0
180,Random,0.2,87.35,88.63,73.64160585403442,1.2548862445280227,162190.0,88.46,203264.0
5,Random,0.2,87.35,88.45,74.94945192337036,1.2548862445280227,162190.0,88.46,203264.0
50,Random,0.2,87.35,88.54,72.57083511352539,1.2548862445280227,162190.0,88.46,203264.0
72,Random,0.2,87.35,88.95,74.70492815971375,1.2548862445280227,162190.0,88.46,203264.0
99,Random,0.2,87.35,89.16,77.24253630638123,1.2548862445280227,162190.0,88.46,203264.0
107,Random,0.2,87.35,88.8,74.89981508255005,1.2548862445280227,162190.0,88.46,203264.0
124,Random,0.2,87.35,87.97,74.21802353858948,1.2548862445280227,162190.0,88.46,203264.0
645,Random,0.2,87.35,88.48,74.44281077384949,1.2548862445280227,162190.0,88.46,203264.0
663,Random,0.2,87.35,88.9,75.0473370552063,1.2548862445280227,162190.0,88.46,203264.0
376,Random,0.2,87.35,88.98,77.2851300239563,1.2548862445280227,162190.0,88.46,203264.0
431,Random,0.2,87.35,88.68,72.4344789981842,1.2548862445280227,162190.0,88.46,203264.0
444,Random,0.2,87.35,88.82,68.07301163673401,1.2548862445280227,162190.0,88.46,203264.0
499,Random,0.2,87.35,88.46,72.43751811981201,1.2548862445280227,162190.0,88.46,203264.0
482,Random,0.2,87.35,88.49,73.43225884437561,1.2548862445280227,162190.0,88.46,203264.0
791,Random,0.2,87.35,88.95,79.18555784225464,1.2548862445280227,162190.0,88.46,203264.0
799,Random,0.2,87.35,88.48,78.89814972877502,1.2548862445280227,162190.0,88.46,203264.0
850,Random,0.2,87.35,88.8,73.84636449813843,1.2548862445280227,162190.0,88.46,203264.0
851,Random,0.2,87.35,88.85,75.43306994438171,1.2548862445280227,162190.0,88.46,203264.0
258,Random,0.2,87.3,88.9,72.61862969398499,1.2548862445280227,162190.0,88.46,203264.0
272,Random,0.2,87.3,88.67,74.57713794708252,1.2548862445280227,162190.0,88.46,203264.0
278,Random,0.2,87.3,87.92,74.87203431129456,1.2548862445280227,162190.0,88.46,203264.0
320,Random,0.2,87.3,88.76,81.80134296417236,1.2548862445280227,162190.0,88.46,203264.0
326,Random,0.2,87.3,88.52,73.0447416305542,1.2548862445280227,162190.0,88.46,203264.0
361,Random,0.2,87.3,88.77,68.86123991012573,1.2548862445280227,162190.0,88.46,203264.0
360,Random,0.2,87.3,88.77,75.97802782058716,1.2548862445280227,162190.0,88.46,203264.0
590,Random,0.2,87.3,89.04,71.6639895439148,1.2548862445280227,162190.0,88.46,203264.0
892,Random,0.2,87.3,88.67,65.80715608596802,1.2548862445280227,162190.0,88.46,203264.0
942,Random,0.2,87.3,88.97,61.92583227157593,1.2548862445280227,162190.0,88.46,203264.0
949,Random,0.2,87.3,88.65,55.59400010108948,1.2548862445280227,162190.0,88.46,203264.0
965,Random,0.2,87.3,88.41,58.20490074157715,1.2548862445280227,162190.0,88.46,203264.0
155,Random,0.2,87.3,88.77,57.55152130126953,1.2548862445280227,162190.0,88.46,203264.0
191,Random,0.2,87.3,89.03,56.97329902648926,1.2548862445280227,162190.0,88.46,203264.0
3,Random,0.2,87.3,88.39,61.92250108718872,1.2548862445280227,162190.0,88.46,203264.0
216,Random,0.2,87.3,88.76,63.38505792617798,1.2548862445280227,162190.0,88.46,203264.0
207,Random,0.2,87.3,88.59,78.13064956665039,1.2548862445280227,162190.0,88.46,203264.0
638,Random,0.2,87.3,88.91,65.19124627113342,1.2548862445280227,162190.0,88.46,203264.0
647,Random,0.2,87.3,88.21,70.63787174224854,1.2548862445280227,162190.0,88.46,203264.0
727,Random,0.2,87.3,88.77,81.50808620452881,1.2548862445280227,162190.0,88.46,203264.0
434,Random,0.2,87.3,88.43,76.0808618068695,1.2548862445280227,162190.0,88.46,203264.0
387,Random,0.2,87.3,89.0,78.41384863853455,1.2548862445280227,162190.0,88.46,203264.0
812,Random,0.2,87.3,89.21,72.80341529846191,1.2548862445280227,162190.0,88.46,203264.0
763,Random,0.2,87.3,88.81,76.67480278015137,1.2548862445280227,162190.0,88.46,203264.0
813,Random,0.2,87.3,88.7,76.68995833396912,1.2548862445280227,162190.0,88.46,203264.0
828,Random,0.2,87.3,88.25,74.11058115959167,1.2548862445280227,162190.0,88.46,203264.0
855,Random,0.2,87.3,88.6,69.68389940261841,1.2548862445280227,162190.0,88.46,203264.0
871,Random,0.2,87.3,88.22,68.20084238052368,1.2548862445280227,162190.0,88.46,203264.0
288,Random,0.2,87.25,88.78,64.14525437355042,1.2548862445280227,162190.0,88.46,203264.0
324,Random,0.2,87.25,89.27,66.68401718139648,1.2548862445280227,162190.0,88.46,203264.0
353,Random,0.2,87.25,88.52,67.4012804031372,1.2548862445280227,162190.0,88.46,203264.0
340,Random,0.2,87.25,88.6,71.7178122997284,1.2548862445280227,162190.0,88.46,203264.0
541,Random,0.2,87.25,88.9,65.11028575897217,1.2548862445280227,162190.0,88.46,203264.0
508,Random,0.2,87.25,88.56,77.3657660484314,1.2548862445280227,162190.0,88.46,203264.0
546,Random,0.2,87.25,88.71,70.38381266593933,1.2548862445280227,162190.0,88.46,203264.0
593,Random,0.2,87.25,88.82,67.82652163505554,1.2548862445280227,162190.0,88.46,203264.0
964,Random,0.2,87.25,88.36,66.2117531299591,1.2548862445280227,162190.0,88.46,203264.0
985,Random,0.2,87.25,88.84,66.9397144317627,1.2548862445280227,162190.0,88.46,203264.0
1000,Random,0.2,87.25,88.92,60.058741092681885,1.2548862445280227,162190.0,88.46,203264.0
242,Random,0.2,87.25,88.71,59.98594617843628,1.2548862445280227,162190.0,88.46,203264.0
1,Random,0.2,87.25,88.56,57.53358769416809,1.2548862445280227,162190.0,88.46,203264.0
70,Random,0.2,87.25,88.87,53.795066595077515,1.2548862445280227,162190.0,88.46,203264.0
63,Random,0.2,87.25,88.87,69.77182483673096,1.2548862445280227,162190.0,88.46,203264.0
92,Random,0.2,87.25,88.45,55.899054527282715,1.2548862445280227,162190.0,88.46,203264.0
115,Random,0.2,87.25,88.79,55.10082936286926,1.2548862445280227,162190.0,88.46,203264.0
747,Random,0.2,87.25,88.98,58.059295892715454,1.2548862445280227,162190.0,88.46,203264.0
473,Random,0.2,87.25,88.77,55.93954873085022,1.2548862445280227,162190.0,88.46,203264.0
838,Random,0.2,87.25,88.48,55.25791883468628,1.2548862445280227,162190.0,88.46,203264.0
846,Random,0.2,87.25,88.88,55.574021100997925,1.2548862445280227,162190.0,88.46,203264.0
311,Random,0.2,87.2,88.57,52.387704610824585,1.2548862445280227,162190.0,88.46,203264.0
542,Random,0.2,87.2,88.73,53.8207151889801,1.2548862445280227,162190.0,88.46,203264.0
586,Random,0.2,87.2,88.94,52.7981595993042,1.2548862445280227,162190.0,88.46,203264.0
510,Random,0.2,87.2,88.66,70.83978056907654,1.2548862445280227,162190.0,88.46,203264.0
922,Random,0.2,87.2,88.94,51.76039266586304,1.2548862445280227,162190.0,88.46,203264.0
127,Random,0.2,87.2,88.44,48.40768313407898,1.2548862445280227,162190.0,88.46,203264.0
988,Random,0.2,87.2,88.71,52.39410614967346,1.2548862445280227,162190.0,88.46,203264.0
226,Random,0.2,87.2,88.65,51.729265451431274,1.2548862445280227,162190.0,88.46,203264.0
41,Random,0.2,87.2,89.04,50.86703538894653,1.2548862445280227,162190.0,88.46,203264.0
62,Random,0.2,87.2,88.85,57.28372597694397,1.2548862445280227,162190.0,88.46,203264.0
95,Random,0.2,87.2,88.69,64.68314480781555,1.2548862445280227,162190.0,88.46,203264.0
637,Random,0.2,87.2,88.35,63.150954723358154,1.2548862445280227,162190.0,88.46,203264.0
102,Random,0.2,87.2,89.03,74.90884566307068,1.2548862445280227,162190.0,88.46,203264.0
740,Random,0.2,87.2,89.06,71.95931768417358,1.2548862445280227,162190.0,88.46,203264.0
744,Random,0.2,87.2,89.0,70.38140773773193,1.2548862445280227,162190.0,88.46,203264.0
399,Random,0.2,87.2,88.74,68.87046384811401,1.2548862445280227,162190.0,88.46,203264.0
402,Random,0.2,87.2,88.43,72.5547890663147,1.2548862445280227,162190.0,88.46,203264.0
437,Random,0.2,87.2,88.54,76.1923246383667,1.2548862445280227,162190.0,88.46,203264.0
493,Random,0.2,87.2,88.66,78.46693158149719,1.2548862445280227,162190.0,88.46,203264.0
800,Random,0.2,87.2,88.91,84.45200300216675,1.2548862445280227,162190.0,88.46,203264.0
833,Random,0.2,87.2,88.93,78.45653748512268,1.2548862445280227,162190.0,88.46,203264.0
254,Random,0.2,87.15,88.14,75.22686672210693,1.2548862445280227,162190.0,88.46,203264.0
842,Random,0.2,87.2,88.39,82.83442378044128,1.2548862445280227,162190.0,88.46,203264.0
849,Random,0.2,87.2,88.52,81.79133868217468,1.2548862445280227,162190.0,88.46,203264.0
284,Random,0.2,87.15,88.55,76.1801016330719,1.2548862445280227,162190.0,88.46,203264.0
305,Random,0.2,87.15,89.07,76.19075083732605,1.2548862445280227,162190.0,88.46,203264.0
580,Random,0.2,87.15,88.63,74.9063630104065,1.2548862445280227,162190.0,88.46,203264.0
621,Random,0.2,87.15,88.77,77.50977087020874,1.2548862445280227,162190.0,88.46,203264.0
604,Random,0.2,87.15,88.5,80.85865330696106,1.2548862445280227,162190.0,88.46,203264.0
920,Random,0.2,87.15,89.17,74.35645580291748,1.2548862445280227,162190.0,88.46,203264.0
986,Random,0.2,87.15,88.91,76.05417895317078,1.2548862445280227,162190.0,88.46,203264.0
971,Random,0.2,87.15,88.58,79.91042518615723,1.2548862445280227,162190.0,88.46,203264.0
134,Random,0.2,87.15,88.87,76.39778900146484,1.2548862445280227,162190.0,88.46,203264.0
152,Random,0.2,87.15,87.98,75.33832097053528,1.2548862445280227,162190.0,88.46,203264.0
238,Random,0.2,87.15,88.78,81.56266355514526,1.2548862445280227,162190.0,88.46,203264.0
693,Random,0.2,87.15,88.94,75.29879021644592,1.2548862445280227,162190.0,88.46,203264.0
26,Random,0.2,87.15,88.72,79.671222448349,1.2548862445280227,162190.0,88.46,203264.0
653,Random,0.2,87.15,88.07,80.42634296417236,1.2548862445280227,162190.0,88.46,203264.0
395,Random,0.2,87.15,89.04,76.18893527984619,1.2548862445280227,162190.0,88.46,203264.0
714,Random,0.2,87.15,88.71,81.93701028823853,1.2548862445280227,162190.0,88.46,203264.0
472,Random,0.2,87.15,88.48,75.00212740898132,1.2548862445280227,162190.0,88.46,203264.0
875,Random,0.2,87.15,88.51,74.64223432540894,1.2548862445280227,162190.0,88.46,203264.0
344,Random,0.2,87.1,88.96,78.767254114151,1.2548862445280227,162190.0,88.46,203264.0
532,Random,0.2,87.1,88.38,76.82783484458923,1.2548862445280227,162190.0,88.46,203264.0
548,Random,0.2,87.1,88.87,79.72647190093994,1.2548862445280227,162190.0,88.46,203264.0
940,Random,0.2,87.1,88.28,83.8476037979126,1.2548862445280227,162190.0,88.46,203264.0
136,Random,0.2,87.1,88.73,78.2283525466919,1.2548862445280227,162190.0,88.46,203264.0
157,Random,0.2,87.1,88.93,76.0814208984375,1.2548862445280227,162190.0,88.46,203264.0
166,Random,0.2,87.1,88.17,74.79578471183777,1.2548862445280227,162190.0,88.46,203264.0
172,Random,0.2,87.1,88.78,77.83401393890381,1.2548862445280227,162190.0,88.46,203264.0
74,Random,0.2,87.1,89.18,78.27741885185242,1.2548862445280227,162190.0,88.46,203264.0
81,Random,0.2,87.1,88.59,79.7994315624237,1.2548862445280227,162190.0,88.46,203264.0
664,Random,0.2,87.1,88.76,80.59959006309509,1.2548862445280227,162190.0,88.46,203264.0
677,Random,0.2,87.1,88.73,77.96780037879944,1.2548862445280227,162190.0,88.46,203264.0
701,Random,0.2,87.1,88.68,80.9378502368927,1.2548862445280227,162190.0,88.46,203264.0
676,Random,0.2,87.1,89.2,82.23653888702393,1.2548862445280227,162190.0,88.46,203264.0
724,Random,0.2,87.1,88.58,81.2811005115509,1.2548862445280227,162190.0,88.46,203264.0
447,Random,0.2,87.1,88.75,76.83707308769226,1.2548862445280227,162190.0,88.46,203264.0
452,Random,0.2,87.1,88.99,76.2694320678711,1.2548862445280227,162190.0,88.46,203264.0
815,Random,0.2,87.1,88.34,76.15207481384277,1.2548862445280227,162190.0,88.46,203264.0
306,Random,0.2,87.05,88.56,78.7874186038971,1.2548862445280227,162190.0,88.46,203264.0
331,Random,0.2,87.05,88.58,75.2119128704071,1.2548862445280227,162190.0,88.46,203264.0
342,Random,0.2,87.05,88.94,77.5782208442688,1.2548862445280227,162190.0,88.46,203264.0
521,Random,0.2,87.05,88.91,77.5173807144165,1.2548862445280227,162190.0,88.46,203264.0
343,Random,0.2,87.05,88.95,82.57567691802979,1.2548862445280227,162190.0,88.46,203264.0
552,Random,0.2,87.05,88.68,75.97554397583008,1.2548862445280227,162190.0,88.46,203264.0
599,Random,0.2,87.05,87.93,77.66623854637146,1.2548862445280227,162190.0,88.46,203264.0
908,Random,0.2,87.05,89.19,77.33852744102478,1.2548862445280227,162190.0,88.46,203264.0
214,Random,0.2,87.05,88.82,77.52293109893799,1.2548862445280227,162190.0,88.46,203264.0
958,Random,0.2,87.05,88.93,78.0852165222168,1.2548862445280227,162190.0,88.46,203264.0
55,Random,0.2,87.05,88.55,81.93675899505615,1.2548862445280227,162190.0,88.46,203264.0
713,Random,0.2,87.05,88.92,79.52818703651428,1.2548862445280227,162190.0,88.46,203264.0
735,Random,0.2,87.05,88.86,83.55154991149902,1.2548862445280227,162190.0,88.46,203264.0
745,Random,0.2,87.05,88.5,76.60450220108032,1.2548862445280227,162190.0,88.46,203264.0
415,Random,0.2,87.05,88.77,75.08540105819702,1.2548862445280227,162190.0,88.46,203264.0
432,Random,0.2,87.05,89.11,75.12230730056763,1.2548862445280227,162190.0,88.46,203264.0
460,Random,0.2,87.05,88.92,74.86676812171936,1.2548862445280227,162190.0,88.46,203264.0
810,Random,0.2,87.05,88.9,84.5564136505127,1.2548862445280227,162190.0,88.46,203264.0
268,Random,0.2,87.0,89.08,74.53240156173706,1.2548862445280227,162190.0,88.46,203264.0
857,Random,0.2,87.05,88.89,80.00507760047913,1.2548862445280227,162190.0,88.46,203264.0
287,Random,0.2,87.0,89.18,82.44650292396545,1.2548862445280227,162190.0,88.46,203264.0
318,Random,0.2,87.0,88.69,76.55786895751953,1.2548862445280227,162190.0,88.46,203264.0
565,Random,0.2,87.0,88.76,75.81346607208252,1.2548862445280227,162190.0,88.46,203264.0
618,Random,0.2,87.0,89.15,77.38629007339478,1.2548862445280227,162190.0,88.46,203264.0
625,Random,0.2,87.0,88.87,75.87748599052429,1.2548862445280227,162190.0,88.46,203264.0
149,Random,0.2,87.0,88.16,77.00474309921265,1.2548862445280227,162190.0,88.46,203264.0
133,Random,0.2,87.0,88.75,79.2266173362732,1.2548862445280227,162190.0,88.46,203264.0
37,Random,0.2,87.0,88.7,74.90074181556702,1.2548862445280227,162190.0,88.46,203264.0
680,Random,0.2,87.0,88.51,75.44079113006592,1.2548862445280227,162190.0,88.46,203264.0
736,Random,0.2,87.0,88.23,76.5070230960846,1.2548862445280227,162190.0,88.46,203264.0
826,Random,0.2,87.0,89.0,76.4488456249237,1.2548862445280227,162190.0,88.46,203264.0
301,Random,0.2,86.95,88.78,75.55560827255249,1.2548862445280227,162190.0,88.46,203264.0
572,Random,0.2,86.95,88.95,74.83068919181824,1.2548862445280227,162190.0,88.46,203264.0
954,Random,0.2,86.95,88.64,75.22394919395447,1.2548862445280227,162190.0,88.46,203264.0
609,Random,0.2,86.95,89.16,78.21996927261353,1.2548862445280227,162190.0,88.46,203264.0
615,Random,0.2,86.95,88.25,81.5765233039856,1.2548862445280227,162190.0,88.46,203264.0
962,Random,0.2,86.95,88.86,83.92278838157654,1.2548862445280227,162190.0,88.46,203264.0
202,Random,0.2,86.95,89.19,72.29812908172607,1.2548862445280227,162190.0,88.46,203264.0
18,Random,0.2,86.95,88.87,75.58416175842285,1.2548862445280227,162190.0,88.46,203264.0
25,Random,0.2,86.95,88.55,77.18772554397583,1.2548862445280227,162190.0,88.46,203264.0
49,Random,0.2,86.95,89.07,75.90951704978943,1.2548862445280227,162190.0,88.46,203264.0
103,Random,0.2,86.95,88.38,79.61807608604431,1.2548862445280227,162190.0,88.46,203264.0
106,Random,0.2,86.95,88.97,77.93696475028992,1.2548862445280227,162190.0,88.46,203264.0
660,Random,0.2,86.95,88.25,79.81185531616211,1.2548862445280227,162190.0,88.46,203264.0
403,Random,0.2,86.95,88.77,76.79969692230225,1.2548862445280227,162190.0,88.46,203264.0
396,Random,0.2,86.95,89.05,88.85996460914612,1.2548862445280227,162190.0,88.46,203264.0
466,Random,0.2,86.95,88.85,77.32752013206482,1.2548862445280227,162190.0,88.46,203264.0
773,Random,0.2,86.95,88.57,73.548992395401,1.2548862445280227,162190.0,88.46,203264.0
785,Random,0.2,86.95,88.49,79.00441241264343,1.2548862445280227,162190.0,88.46,203264.0
501,Random,0.2,86.9,88.94,74.78114056587219,1.2548862445280227,162190.0,88.46,203264.0
873,Random,0.2,86.95,88.92,79.35698342323303,1.2548862445280227,162190.0,88.46,203264.0
982,Random,0.2,86.9,88.64,79.50010061264038,1.2548862445280227,162190.0,88.46,203264.0
158,Random,0.2,86.9,88.48,72.09853219985962,1.2548862445280227,162190.0,88.46,203264.0
209,Random,0.2,86.9,88.87,85.26704668998718,1.2548862445280227,162190.0,88.46,203264.0
657,Random,0.2,86.9,88.94,75.62068772315979,1.2548862445280227,162190.0,88.46,203264.0
379,Random,0.2,86.9,88.21,72.75178980827332,1.2548862445280227,162190.0,88.46,203264.0
400,Random,0.2,86.9,88.45,73.49246954917908,1.2548862445280227,162190.0,88.46,203264.0
836,Random,0.2,86.9,88.61,75.72041821479797,1.2548862445280227,162190.0,88.46,203264.0
270,Random,0.2,86.85,89.14,77.04059934616089,1.2548862445280227,162190.0,88.46,203264.0
373,Random,0.2,86.85,88.16,80.22093749046326,1.2548862445280227,162190.0,88.46,203264.0
903,Random,0.2,86.85,89.21,80.30192422866821,1.2548862445280227,162190.0,88.46,203264.0
130,Random,0.2,86.85,88.47,81.38878607749939,1.2548862445280227,162190.0,88.46,203264.0
192,Random,0.2,86.85,88.97,79.47693467140198,1.2548862445280227,162190.0,88.46,203264.0
119,Random,0.2,86.85,88.48,75.99953722953796,1.2548862445280227,162190.0,88.46,203264.0
634,Random,0.2,86.85,88.72,78.94966292381287,1.2548862445280227,162190.0,88.46,203264.0
669,Random,0.2,86.85,88.04,80.88747930526733,1.2548862445280227,162190.0,88.46,203264.0
702,Random,0.2,86.85,88.43,82.16002130508423,1.2548862445280227,162190.0,88.46,203264.0
446,Random,0.2,86.85,88.79,81.00558876991272,1.2548862445280227,162190.0,88.46,203264.0
497,Random,0.2,86.85,88.73,82.47047972679138,1.2548862445280227,162190.0,88.46,203264.0
854,Random,0.2,86.85,88.51,80.1716742515564,1.2548862445280227,162190.0,88.46,203264.0
313,Random,0.2,86.8,88.91,78.4311740398407,1.2548862445280227,162190.0,88.46,203264.0
868,Random,0.2,86.85,88.85,81.019686460495,1.2548862445280227,162190.0,88.46,203264.0
351,Random,0.2,86.8,88.38,79.40163064002991,1.2548862445280227,162190.0,88.46,203264.0
554,Random,0.2,86.8,88.68,79.81924510002136,1.2548862445280227,162190.0,88.46,203264.0
589,Random,0.2,86.8,88.26,81.22061371803284,1.2548862445280227,162190.0,88.46,203264.0
596,Random,0.2,86.8,88.64,80.60090136528015,1.2548862445280227,162190.0,88.46,203264.0
931,Random,0.2,86.8,88.61,82.77372694015503,1.2548862445280227,162190.0,88.46,203264.0
776,Random,0.2,86.8,88.76,75.58428406715393,1.2548862445280227,162190.0,88.46,203264.0
206,Random,0.2,86.8,88.78,78.77181720733643,1.2548862445280227,162190.0,88.46,203264.0
