Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs
593,Random,0.2,87.7,88.96,64.78626203536987,1.2548862445280227,162190.0,88.71,203264.0
605,Random,0.2,87.7,89.02,59.740801095962524,1.2548862445280227,162190.0,88.71,203264.0
709,Random,0.2,87.7,89.1,41.48838019371033,1.2548862445280227,162190.0,88.71,203264.0
869,Random,0.2,87.7,89.14,41.0649356842041,1.2548862445280227,162190.0,88.71,203264.0
958,Random,0.2,87.7,89.11,47.36950898170471,1.2548862445280227,162190.0,88.71,203264.0
955,Random,0.2,87.7,88.98,68.87062621116638,1.2548862445280227,162190.0,88.71,203264.0
993,Random,0.2,87.7,88.64,50.93017911911011,1.2548862445280227,162190.0,88.71,203264.0
175,Random,0.2,87.7,88.8,59.09406137466431,1.2548862445280227,162190.0,88.71,203264.0
180,Random,0.2,87.7,88.49,54.29227876663208,1.2548862445280227,162190.0,88.71,203264.0
178,Random,0.2,87.7,88.77,64.37845039367676,1.2548862445280227,162190.0,88.71,203264.0
190,Random,0.2,87.7,88.61,56.49377369880676,1.2548862445280227,162190.0,88.71,203264.0
211,Random,0.2,87.7,88.65,63.19906210899353,1.2548862445280227,162190.0,88.71,203264.0
236,Random,0.2,87.7,87.29,64.69151020050049,1.2548862445280227,162190.0,88.71,203264.0
239,Random,0.2,87.7,88.9,66.36708927154541,1.2548862445280227,162190.0,88.71,203264.0
14,Random,0.2,87.7,89.04,70.13724112510681,1.2548862445280227,162190.0,88.71,203264.0
34,Random,0.2,87.7,88.51,72.78714776039124,1.2548862445280227,162190.0,88.71,203264.0
66,Random,0.2,87.7,88.26,72.40462613105774,1.2548862445280227,162190.0,88.71,203264.0
751,Random,0.2,87.7,88.75,72.52057123184204,1.2548862445280227,162190.0,88.71,203264.0
770,Random,0.2,87.7,89.02,59.491313219070435,1.2548862445280227,162190.0,88.71,203264.0
768,Random,0.2,87.7,89.03,72.18466806411743,1.2548862445280227,162190.0,88.71,203264.0
856,Random,0.2,87.7,89.01,71.50310802459717,1.2548862445280227,162190.0,88.71,203264.0
447,Random,0.2,87.65,88.63,53.6419723033905,1.2548862445280227,162190.0,88.71,203264.0
540,Random,0.2,87.65,88.69,50.7612202167511,1.2548862445280227,162190.0,88.71,203264.0
523,Random,0.2,87.65,88.58,73.02865314483643,1.2548862445280227,162190.0,88.71,203264.0
555,Random,0.2,87.65,88.59,72.7845106124878,1.2548862445280227,162190.0,88.71,203264.0
298,Random,0.2,87.65,88.26,62.378073930740356,1.2548862445280227,162190.0,88.71,203264.0
314,Random,0.2,87.65,88.44,64.67966771125793,1.2548862445280227,162190.0,88.71,203264.0
302,Random,0.2,87.65,88.69,73.32631707191467,1.2548862445280227,162190.0,88.71,203264.0
306,Random,0.2,87.65,88.68,73.53972554206848,1.2548862445280227,162190.0,88.71,203264.0
363,Random,0.2,87.65,88.65,70.63542532920837,1.2548862445280227,162190.0,88.71,203264.0
413,Random,0.2,87.65,88.63,71.04278039932251,1.2548862445280227,162190.0,88.71,203264.0
421,Random,0.2,87.65,89.32,72.45571994781494,1.2548862445280227,162190.0,88.71,203264.0
614,Random,0.2,87.65,88.27,65.10591197013855,1.2548862445280227,162190.0,88.71,203264.0
640,Random,0.2,87.65,89.2,62.74611949920654,1.2548862445280227,162190.0,88.71,203264.0
681,Random,0.2,87.65,88.46,59.107181549072266,1.2548862445280227,162190.0,88.71,203264.0
661,Random,0.2,87.65,88.96,72.1408338546753,1.2548862445280227,162190.0,88.71,203264.0
673,Random,0.2,87.65,88.28,71.883052110672,1.2548862445280227,162190.0,88.71,203264.0
896,Random,0.2,87.65,89.02,52.92632722854614,1.2548862445280227,162190.0,88.71,203264.0
937,Random,0.2,87.65,88.6,46.53208780288696,1.2548862445280227,162190.0,88.71,203264.0
953,Random,0.2,87.65,88.39,51.4606351852417,1.2548862445280227,162190.0,88.71,203264.0
904,Random,0.2,87.65,88.97,73.98969101905823,1.2548862445280227,162190.0,88.71,203264.0
974,Random,0.2,87.65,88.53,50.303306102752686,1.2548862445280227,162190.0,88.71,203264.0
216,Random,0.2,87.65,88.88,51.24030613899231,1.2548862445280227,162190.0,88.71,203264.0
244,Random,0.2,87.65,88.13,50.61295485496521,1.2548862445280227,162190.0,88.71,203264.0
160,Random,0.2,87.65,88.75,75.35483574867249,1.2548862445280227,162190.0,88.71,203264.0
209,Random,0.2,87.65,88.89,74.45080280303955,1.2548862445280227,162190.0,88.71,203264.0
249,Random,0.2,87.65,88.75,61.885436058044434,1.2548862445280227,162190.0,88.71,203264.0
90,Random,0.2,87.65,88.23,59.524542808532715,1.2548862445280227,162190.0,88.71,203264.0
58,Random,0.2,87.65,88.93,74.16071033477783,1.2548862445280227,162190.0,88.71,203264.0
113,Random,0.2,87.65,88.78,66.36275458335876,1.2548862445280227,162190.0,88.71,203264.0
731,Random,0.2,87.65,89.13,66.1916561126709,1.2548862445280227,162190.0,88.71,203264.0
740,Random,0.2,87.65,88.9,76.6941409111023,1.2548862445280227,162190.0,88.71,203264.0
742,Random,0.2,87.65,88.94,72.77708601951599,1.2548862445280227,162190.0,88.71,203264.0
795,Random,0.2,87.65,88.5,58.244253635406494,1.2548862445280227,162190.0,88.71,203264.0
796,Random,0.2,87.65,88.67,56.529885053634644,1.2548862445280227,162190.0,88.71,203264.0
825,Random,0.2,87.65,89.06,47.44841551780701,1.2548862445280227,162190.0,88.71,203264.0
438,Random,0.2,87.6,88.7,49.15737462043762,1.2548862445280227,162190.0,88.71,203264.0
803,Random,0.2,87.65,88.69,75.16394233703613,1.2548862445280227,162190.0,88.71,203264.0
290,Random,0.2,87.6,89.11,50.16607093811035,1.2548862445280227,162190.0,88.71,203264.0
326,Random,0.2,87.6,88.67,49.10381364822388,1.2548862445280227,162190.0,88.71,203264.0
357,Random,0.2,87.6,88.91,53.946869134902954,1.2548862445280227,162190.0,88.71,203264.0
445,Random,0.2,87.6,88.85,79.1489315032959,1.2548862445280227,162190.0,88.71,203264.0
488,Random,0.2,87.6,88.91,76.37457251548767,1.2548862445280227,162190.0,88.71,203264.0
373,Random,0.2,87.6,89.09,57.82574486732483,1.2548862445280227,162190.0,88.71,203264.0
395,Random,0.2,87.6,88.56,72.23830342292786,1.2548862445280227,162190.0,88.71,203264.0
586,Random,0.2,87.6,88.86,56.30833172798157,1.2548862445280227,162190.0,88.71,203264.0
584,Random,0.2,87.6,88.83,60.97229981422424,1.2548862445280227,162190.0,88.71,203264.0
617,Random,0.2,87.6,87.95,54.98400068283081,1.2548862445280227,162190.0,88.71,203264.0
668,Random,0.2,87.6,88.47,52.98740077018738,1.2548862445280227,162190.0,88.71,203264.0
663,Random,0.2,87.6,88.86,74.5057315826416,1.2548862445280227,162190.0,88.71,203264.0
649,Random,0.2,87.6,88.68,77.94803524017334,1.2548862445280227,162190.0,88.71,203264.0
706,Random,0.2,87.6,88.85,60.6817901134491,1.2548862445280227,162190.0,88.71,203264.0
893,Random,0.2,87.6,88.77,59.75054979324341,1.2548862445280227,162190.0,88.71,203264.0
701,Random,0.2,87.6,88.86,74.16875958442688,1.2548862445280227,162190.0,88.71,203264.0
909,Random,0.2,87.6,88.19,58.02792811393738,1.2548862445280227,162190.0,88.71,203264.0
951,Random,0.2,87.6,88.83,52.987688064575195,1.2548862445280227,162190.0,88.71,203264.0
155,Random,0.2,87.6,88.81,46.004040479660034,1.2548862445280227,162190.0,88.71,203264.0
197,Random,0.2,87.6,88.81,48.075170278549194,1.2548862445280227,162190.0,88.71,203264.0
969,Random,0.2,87.6,88.94,74.3469557762146,1.2548862445280227,162190.0,88.71,203264.0
979,Random,0.2,87.6,89.02,72.87233400344849,1.2548862445280227,162190.0,88.71,203264.0
251,Random,0.2,87.6,88.63,46.858763456344604,1.2548862445280227,162190.0,88.71,203264.0
271,Random,0.2,87.6,88.63,48.07838225364685,1.2548862445280227,162190.0,88.71,203264.0
214,Random,0.2,87.6,89.01,74.08935904502869,1.2548862445280227,162190.0,88.71,203264.0
272,Random,0.2,87.6,88.72,50.079275608062744,1.2548862445280227,162190.0,88.71,203264.0
13,Random,0.2,87.6,88.7,52.889888763427734,1.2548862445280227,162190.0,88.71,203264.0
88,Random,0.2,87.6,88.38,55.76953148841858,1.2548862445280227,162190.0,88.71,203264.0
30,Random,0.2,87.6,88.76,75.20729470252991,1.2548862445280227,162190.0,88.71,203264.0
38,Random,0.2,87.6,89.27,79.73913478851318,1.2548862445280227,162190.0,88.71,203264.0
130,Random,0.2,87.6,88.3,59.769127368927,1.2548862445280227,162190.0,88.71,203264.0
846,Random,0.2,87.6,88.7,58.38156223297119,1.2548862445280227,162190.0,88.71,203264.0
736,Random,0.2,87.6,89.37,72.98812937736511,1.2548862445280227,162190.0,88.71,203264.0
466,Random,0.2,87.55,88.52,57.36913514137268,1.2548862445280227,162190.0,88.71,203264.0
467,Random,0.2,87.55,88.83,51.09199333190918,1.2548862445280227,162190.0,88.71,203264.0
562,Random,0.2,87.55,88.27,44.65482544898987,1.2548862445280227,162190.0,88.71,203264.0
476,Random,0.2,87.55,88.85,54.09827518463135,1.2548862445280227,162190.0,88.71,203264.0
327,Random,0.2,87.55,88.97,54.272377729415894,1.2548862445280227,162190.0,88.71,203264.0
489,Random,0.2,87.55,89.18,78.55440974235535,1.2548862445280227,162190.0,88.71,203264.0
362,Random,0.2,87.55,88.34,58.79684638977051,1.2548862445280227,162190.0,88.71,203264.0
398,Random,0.2,87.55,89.12,61.54805064201355,1.2548862445280227,162190.0,88.71,203264.0
340,Random,0.2,87.55,89.04,75.2466037273407,1.2548862445280227,162190.0,88.71,203264.0
419,Random,0.2,87.55,88.81,62.16233706474304,1.2548862445280227,162190.0,88.71,203264.0
426,Random,0.2,87.55,88.49,62.64407300949097,1.2548862445280227,162190.0,88.71,203264.0
585,Random,0.2,87.55,88.77,53.823115825653076,1.2548862445280227,162190.0,88.71,203264.0
630,Random,0.2,87.55,88.83,52.55868983268738,1.2548862445280227,162190.0,88.71,203264.0
631,Random,0.2,87.55,88.51,50.30384540557861,1.2548862445280227,162190.0,88.71,203264.0
603,Random,0.2,87.55,88.82,76.04107165336609,1.2548862445280227,162190.0,88.71,203264.0
921,Random,0.2,87.55,88.65,53.93076419830322,1.2548862445280227,162190.0,88.71,203264.0
151,Random,0.2,87.55,88.45,58.430095195770264,1.2548862445280227,162190.0,88.71,203264.0
874,Random,0.2,87.55,89.18,73.33003211021423,1.2548862445280227,162190.0,88.71,203264.0
240,Random,0.2,87.55,88.92,58.545459032058716,1.2548862445280227,162190.0,88.71,203264.0
17,Random,0.2,87.55,88.65,58.004658699035645,1.2548862445280227,162190.0,88.71,203264.0
717,Random,0.2,87.55,89.03,55.22154712677002,1.2548862445280227,162190.0,88.71,203264.0
814,Random,0.2,87.55,88.36,49.160789251327515,1.2548862445280227,162190.0,88.71,203264.0
817,Random,0.2,87.55,88.64,47.50835061073303,1.2548862445280227,162190.0,88.71,203264.0
744,Random,0.2,87.55,88.51,73.5512580871582,1.2548862445280227,162190.0,88.71,203264.0
512,Random,0.2,87.5,88.99,49.20579957962036,1.2548862445280227,162190.0,88.71,203264.0
448,Random,0.2,87.5,88.18,73.8073399066925,1.2548862445280227,162190.0,88.71,203264.0
518,Random,0.2,87.5,88.92,51.189311027526855,1.2548862445280227,162190.0,88.71,203264.0
296,Random,0.2,87.5,88.99,50.48910856246948,1.2548862445280227,162190.0,88.71,203264.0
309,Random,0.2,87.5,88.45,53.013808727264404,1.2548862445280227,162190.0,88.71,203264.0
315,Random,0.2,87.5,88.5,51.68295955657959,1.2548862445280227,162190.0,88.71,203264.0
335,Random,0.2,87.5,88.51,55.33544397354126,1.2548862445280227,162190.0,88.71,203264.0
329,Random,0.2,87.5,88.97,76.31833720207214,1.2548862445280227,162190.0,88.71,203264.0
626,Random,0.2,87.5,89.14,61.68317890167236,1.2548862445280227,162190.0,88.71,203264.0
647,Random,0.2,87.5,88.72,61.37787985801697,1.2548862445280227,162190.0,88.71,203264.0
599,Random,0.2,87.5,89.15,71.35206842422485,1.2548862445280227,162190.0,88.71,203264.0
665,Random,0.2,87.5,88.88,59.09845852851868,1.2548862445280227,162190.0,88.71,203264.0
700,Random,0.2,87.5,88.9,57.67239451408386,1.2548862445280227,162190.0,88.71,203264.0
712,Random,0.2,87.5,88.26,49.586591720581055,1.2548862445280227,162190.0,88.71,203264.0
966,Random,0.2,87.5,88.53,46.85201048851013,1.2548862445280227,162190.0,88.71,203264.0
156,Random,0.2,87.5,88.72,46.98721885681152,1.2548862445280227,162190.0,88.71,203264.0
210,Random,0.2,87.5,89.13,45.14265513420105,1.2548862445280227,162190.0,88.71,203264.0
246,Random,0.2,87.5,88.87,49.00395321846008,1.2548862445280227,162190.0,88.71,203264.0
911,Random,0.2,87.5,88.52,74.49997019767761,1.2548862445280227,162190.0,88.71,203264.0
208,Random,0.2,87.5,88.59,75.82246899604797,1.2548862445280227,162190.0,88.71,203264.0
255,Random,0.2,87.5,88.1,51.5354220867157,1.2548862445280227,162190.0,88.71,203264.0
11,Random,0.2,87.5,88.93,52.92928862571716,1.2548862445280227,162190.0,88.71,203264.0
40,Random,0.2,87.5,88.77,51.643094301223755,1.2548862445280227,162190.0,88.71,203264.0
45,Random,0.2,87.5,88.7,52.7511887550354,1.2548862445280227,162190.0,88.71,203264.0
48,Random,0.2,87.5,88.3,49.55416941642761,1.2548862445280227,162190.0,88.71,203264.0
105,Random,0.2,87.5,89.16,47.322840452194214,1.2548862445280227,162190.0,88.71,203264.0
80,Random,0.2,87.5,88.89,71.9011287689209,1.2548862445280227,162190.0,88.71,203264.0
138,Random,0.2,87.5,88.57,47.702351570129395,1.2548862445280227,162190.0,88.71,203264.0
754,Random,0.2,87.5,88.94,45.420037031173706,1.2548862445280227,162190.0,88.71,203264.0
823,Random,0.2,87.5,89.05,45.25430655479431,1.2548862445280227,162190.0,88.71,203264.0
101,Random,0.2,87.5,88.47,72.54716515541077,1.2548862445280227,162190.0,88.71,203264.0
458,Random,0.2,87.45,89.05,45.07234263420105,1.2548862445280227,162190.0,88.71,203264.0
460,Random,0.2,87.45,88.85,46.9754683971405,1.2548862445280227,162190.0,88.71,203264.0
305,Random,0.2,87.45,88.99,47.459861755371094,1.2548862445280227,162190.0,88.71,203264.0
517,Random,0.2,87.45,88.31,50.0863995552063,1.2548862445280227,162190.0,88.71,203264.0
308,Random,0.2,87.45,88.57,48.67059516906738,1.2548862445280227,162190.0,88.71,203264.0
588,Random,0.2,87.45,88.08,48.884573459625244,1.2548862445280227,162190.0,88.71,203264.0
496,Random,0.2,87.45,89.33,71.51842164993286,1.2548862445280227,162190.0,88.71,203264.0
313,Random,0.2,87.45,88.96,66.06084704399109,1.2548862445280227,162190.0,88.71,203264.0
623,Random,0.2,87.45,88.97,47.95232844352722,1.2548862445280227,162190.0,88.71,203264.0
891,Random,0.2,87.45,89.25,48.15533518791199,1.2548862445280227,162190.0,88.71,203264.0
927,Random,0.2,87.45,88.81,49.215667724609375,1.2548862445280227,162190.0,88.71,203264.0
967,Random,0.2,87.45,87.77,48.50176405906677,1.2548862445280227,162190.0,88.71,203264.0
976,Random,0.2,87.45,88.58,47.15451455116272,1.2548862445280227,162190.0,88.71,203264.0
186,Random,0.2,87.45,88.79,50.25380539894104,1.2548862445280227,162190.0,88.71,203264.0
984,Random,0.2,87.45,88.3,75.28053641319275,1.2548862445280227,162190.0,88.71,203264.0
183,Random,0.2,87.45,88.69,77.01509642601013,1.2548862445280227,162190.0,88.71,203264.0
206,Random,0.2,87.45,88.49,57.74890446662903,1.2548862445280227,162190.0,88.71,203264.0
225,Random,0.2,87.45,89.16,64.26540422439575,1.2548862445280227,162190.0,88.71,203264.0
229,Random,0.2,87.45,88.39,65.7323796749115,1.2548862445280227,162190.0,88.71,203264.0
252,Random,0.2,87.45,88.78,63.24268126487732,1.2548862445280227,162190.0,88.71,203264.0
283,Random,0.2,87.45,88.74,68.85550570487976,1.2548862445280227,162190.0,88.71,203264.0
82,Random,0.2,87.45,88.74,71.92958736419678,1.2548862445280227,162190.0,88.71,203264.0
752,Random,0.2,87.45,89.09,55.50816321372986,1.2548862445280227,162190.0,88.71,203264.0
775,Random,0.2,87.45,88.83,53.67556118965149,1.2548862445280227,162190.0,88.71,203264.0
839,Random,0.2,87.45,88.52,49.61994981765747,1.2548862445280227,162190.0,88.71,203264.0
804,Random,0.2,87.45,88.67,51.80866241455078,1.2548862445280227,162190.0,88.71,203264.0
109,Random,0.2,87.45,89.04,72.5619466304779,1.2548862445280227,162190.0,88.71,203264.0
470,Random,0.2,87.4,88.6,45.29841899871826,1.2548862445280227,162190.0,88.71,203264.0
847,Random,0.2,87.45,89.15,65.81176614761353,1.2548862445280227,162190.0,88.71,203264.0
552,Random,0.2,87.4,88.74,47.729453325271606,1.2548862445280227,162190.0,88.71,203264.0
566,Random,0.2,87.4,88.78,45.90605425834656,1.2548862445280227,162190.0,88.71,203264.0
391,Random,0.2,87.4,89.14,47.32233452796936,1.2548862445280227,162190.0,88.71,203264.0
432,Random,0.2,87.4,88.83,75.7717342376709,1.2548862445280227,162190.0,88.71,203264.0
602,Random,0.2,87.4,88.35,73.44171094894409,1.2548862445280227,162190.0,88.71,203264.0
637,Random,0.2,87.4,89.06,43.89336943626404,1.2548862445280227,162190.0,88.71,203264.0
870,Random,0.2,87.4,87.65,44.41994023323059,1.2548862445280227,162190.0,88.71,203264.0
946,Random,0.2,87.4,88.38,43.92693638801575,1.2548862445280227,162190.0,88.71,203264.0
892,Random,0.2,87.4,89.16,50.064796686172485,1.2548862445280227,162190.0,88.71,203264.0
957,Random,0.2,87.4,88.47,51.742929220199585,1.2548862445280227,162190.0,88.71,203264.0
153,Random,0.2,87.4,88.66,72.3431396484375,1.2548862445280227,162190.0,88.71,203264.0
201,Random,0.2,87.4,88.81,65.75370812416077,1.2548862445280227,162190.0,88.71,203264.0
194,Random,0.2,87.4,88.32,74.11118984222412,1.2548862445280227,162190.0,88.71,203264.0
259,Random,0.2,87.4,88.9,67.66019368171692,1.2548862445280227,162190.0,88.71,203264.0
207,Random,0.2,87.4,88.67,69.19134759902954,1.2548862445280227,162190.0,88.71,203264.0
20,Random,0.2,87.4,89.21,65.60087370872498,1.2548862445280227,162190.0,88.71,203264.0
26,Random,0.2,87.4,88.84,67.54841709136963,1.2548862445280227,162190.0,88.71,203264.0
85,Random,0.2,87.4,88.46,73.93127012252808,1.2548862445280227,162190.0,88.71,203264.0
128,Random,0.2,87.4,89.2,70.06978797912598,1.2548862445280227,162190.0,88.71,203264.0
757,Random,0.2,87.4,89.06,73.10190343856812,1.2548862445280227,162190.0,88.71,203264.0
783,Random,0.2,87.4,88.3,70.71076154708862,1.2548862445280227,162190.0,88.71,203264.0
833,Random,0.2,87.4,88.69,70.96463060379028,1.2548862445280227,162190.0,88.71,203264.0
454,Random,0.2,87.35,88.98,70.85538625717163,1.2548862445280227,162190.0,88.71,203264.0
485,Random,0.2,87.35,89.03,71.57838559150696,1.2548862445280227,162190.0,88.71,203264.0
535,Random,0.2,87.35,88.28,63.363877296447754,1.2548862445280227,162190.0,88.71,203264.0
533,Random,0.2,87.35,88.93,74.03798532485962,1.2548862445280227,162190.0,88.71,203264.0
304,Random,0.2,87.35,89.02,63.693952560424805,1.2548862445280227,162190.0,88.71,203264.0
412,Random,0.2,87.35,89.07,64.38446164131165,1.2548862445280227,162190.0,88.71,203264.0
632,Random,0.2,87.35,88.89,62.567203521728516,1.2548862445280227,162190.0,88.71,203264.0
699,Random,0.2,87.35,89.11,57.51610088348389,1.2548862445280227,162190.0,88.71,203264.0
559,Random,0.2,87.35,89.23,76.50691175460815,1.2548862445280227,162190.0,88.71,203264.0
859,Random,0.2,87.35,88.7,62.19710326194763,1.2548862445280227,162190.0,88.71,203264.0
900,Random,0.2,87.35,89.04,74.249032497406,1.2548862445280227,162190.0,88.71,203264.0
268,Random,0.2,87.35,88.89,68.60444617271423,1.2548862445280227,162190.0,88.71,203264.0
971,Random,0.2,87.35,88.99,74.1379132270813,1.2548862445280227,162190.0,88.71,203264.0
27,Random,0.2,87.35,88.56,70.08544898033142,1.2548862445280227,162190.0,88.71,203264.0
72,Random,0.2,87.35,89.13,71.14020490646362,1.2548862445280227,162190.0,88.71,203264.0
716,Random,0.2,87.35,88.32,70.8313057422638,1.2548862445280227,162190.0,88.71,203264.0
730,Random,0.2,87.35,88.68,77.9794089794159,1.2548862445280227,162190.0,88.71,203264.0
790,Random,0.2,87.35,89.06,70.63989734649658,1.2548862445280227,162190.0,88.71,203264.0
771,Random,0.2,87.35,88.84,72.62677669525146,1.2548862445280227,162190.0,88.71,203264.0
835,Random,0.2,87.35,88.71,71.95505166053772,1.2548862445280227,162190.0,88.71,203264.0
348,Random,0.2,87.3,89.28,67.63927364349365,1.2548862445280227,162190.0,88.71,203264.0
495,Random,0.2,87.3,88.5,73.00927829742432,1.2548862445280227,162190.0,88.71,203264.0
519,Random,0.2,87.3,88.43,72.83941745758057,1.2548862445280227,162190.0,88.71,203264.0
372,Random,0.2,87.3,88.59,56.49173331260681,1.2548862445280227,162190.0,88.71,203264.0
383,Random,0.2,87.3,88.67,49.534428119659424,1.2548862445280227,162190.0,88.71,203264.0
596,Random,0.2,87.3,88.2,47.271307945251465,1.2548862445280227,162190.0,88.71,203264.0
907,Random,0.2,87.3,88.83,45.779836654663086,1.2548862445280227,162190.0,88.71,203264.0
687,Random,0.2,87.3,89.11,51.034666538238525,1.2548862445280227,162190.0,88.71,203264.0
574,Random,0.2,87.3,88.57,72.81118941307068,1.2548862445280227,162190.0,88.71,203264.0
672,Random,0.2,87.3,88.07,68.44261741638184,1.2548862445280227,162190.0,88.71,203264.0
150,Random,0.2,87.3,88.61,45.59416222572327,1.2548862445280227,162190.0,88.71,203264.0
230,Random,0.2,87.3,88.97,44.70560026168823,1.2548862445280227,162190.0,88.71,203264.0
241,Random,0.2,87.3,88.88,45.514209270477295,1.2548862445280227,162190.0,88.71,203264.0
242,Random,0.2,87.3,88.75,45.16981625556946,1.2548862445280227,162190.0,88.71,203264.0
279,Random,0.2,87.3,88.48,48.16998505592346,1.2548862445280227,162190.0,88.71,203264.0
61,Random,0.2,87.3,88.8,45.06408667564392,1.2548862445280227,162190.0,88.71,203264.0
430,Random,0.2,87.25,89.01,44.226043701171875,1.2548862445280227,162190.0,88.71,203264.0
516,Random,0.2,87.25,88.81,44.74469041824341,1.2548862445280227,162190.0,88.71,203264.0
294,Random,0.2,87.25,88.98,44.60954999923706,1.2548862445280227,162190.0,88.71,203264.0
33,Random,0.2,87.3,88.23,75.50867128372192,1.2548862445280227,162190.0,88.71,203264.0
349,Random,0.2,87.25,88.52,45.71201252937317,1.2548862445280227,162190.0,88.71,203264.0
46,Random,0.2,87.3,88.71,79.20152878761292,1.2548862445280227,162190.0,88.71,203264.0
385,Random,0.2,87.25,88.87,44.37028884887695,1.2548862445280227,162190.0,88.71,203264.0
427,Random,0.2,87.25,88.87,43.07301735877991,1.2548862445280227,162190.0,88.71,203264.0
615,Random,0.2,87.25,89.18,42.85531497001648,1.2548862445280227,162190.0,88.71,203264.0
676,Random,0.2,87.25,88.32,44.30369687080383,1.2548862445280227,162190.0,88.71,203264.0
147,Random,0.2,87.25,88.48,50.277825593948364,1.2548862445280227,162190.0,88.71,203264.0
913,Random,0.2,87.25,88.73,73.45356559753418,1.2548862445280227,162190.0,88.71,203264.0
247,Random,0.2,87.25,88.79,71.60258746147156,1.2548862445280227,162190.0,88.71,203264.0
9,Random,0.2,87.25,88.59,66.29248666763306,1.2548862445280227,162190.0,88.71,203264.0
70,Random,0.2,87.25,88.32,67.92312502861023,1.2548862445280227,162190.0,88.71,203264.0
119,Random,0.2,87.25,89.18,71.51516938209534,1.2548862445280227,162190.0,88.71,203264.0
737,Random,0.2,87.25,89.1,67.98049330711365,1.2548862445280227,162190.0,88.71,203264.0
827,Random,0.2,87.25,88.66,70.57869815826416,1.2548862445280227,162190.0,88.71,203264.0
544,Random,0.2,87.2,89.07,66.79700231552124,1.2548862445280227,162190.0,88.71,203264.0
532,Random,0.2,87.2,88.43,70.92403984069824,1.2548862445280227,162190.0,88.71,203264.0
549,Random,0.2,87.2,88.81,61.584261417388916,1.2548862445280227,162190.0,88.71,203264.0
337,Random,0.2,87.2,88.4,60.97422242164612,1.2548862445280227,162190.0,88.71,203264.0
577,Random,0.2,87.2,88.8,58.62386417388916,1.2548862445280227,162190.0,88.71,203264.0
417,Random,0.2,87.2,89.02,61.670814037323,1.2548862445280227,162190.0,88.71,203264.0
583,Random,0.2,87.2,88.03,53.23068833351135,1.2548862445280227,162190.0,88.71,203264.0
774,Random,0.2,87.2,88.81,44.802215814590454,1.2548862445280227,162190.0,88.71,203264.0
789,Random,0.2,87.2,88.8,47.9346559047699,1.2548862445280227,162190.0,88.71,203264.0
159,Random,0.2,87.2,88.63,72.90703177452087,1.2548862445280227,162190.0,88.71,203264.0
908,Random,0.2,87.2,88.87,74.94939994812012,1.2548862445280227,162190.0,88.71,203264.0
815,Random,0.2,87.2,88.89,52.98518180847168,1.2548862445280227,162190.0,88.71,203264.0
461,Random,0.2,87.15,88.98,57.67124009132385,1.2548862445280227,162190.0,88.71,203264.0
465,Random,0.2,87.15,89.03,59.41417574882507,1.2548862445280227,162190.0,88.71,203264.0
320,Random,0.2,87.15,88.64,70.0847864151001,1.2548862445280227,162190.0,88.71,203264.0
538,Random,0.2,87.15,87.97,77.49311351776123,1.2548862445280227,162190.0,88.71,203264.0
403,Random,0.2,87.15,89.13,65.10428166389465,1.2548862445280227,162190.0,88.71,203264.0
376,Random,0.2,87.15,88.73,72.29959630966187,1.2548862445280227,162190.0,88.71,203264.0
641,Random,0.2,87.15,89.03,72.06031584739685,1.2548862445280227,162190.0,88.71,203264.0
876,Random,0.2,87.15,88.86,70.82092809677124,1.2548862445280227,162190.0,88.71,203264.0
981,Random,0.2,87.15,88.52,71.16788578033447,1.2548862445280227,162190.0,88.71,203264.0
468,Random,0.2,87.1,88.67,58.693867683410645,1.2548862445280227,162190.0,88.71,203264.0
831,Random,0.2,87.15,88.79,70.67645359039307,1.2548862445280227,162190.0,88.71,203264.0
446,Random,0.2,87.1,88.7,70.99405097961426,1.2548862445280227,162190.0,88.71,203264.0
321,Random,0.2,87.1,88.96,63.47740864753723,1.2548862445280227,162190.0,88.71,203264.0
333,Random,0.2,87.1,88.39,71.20394730567932,1.2548862445280227,162190.0,88.71,203264.0
657,Random,0.2,87.1,88.31,72.13499093055725,1.2548862445280227,162190.0,88.71,203264.0
671,Random,0.2,87.1,89.08,70.70975375175476,1.2548862445280227,162190.0,88.71,203264.0
691,Random,0.2,87.1,89.05,58.744078159332275,1.2548862445280227,162190.0,88.71,203264.0
991,Random,0.2,87.1,89.02,70.52126955986023,1.2548862445280227,162190.0,88.71,203264.0
899,Random,0.2,87.1,88.74,73.52235817909241,1.2548862445280227,162190.0,88.71,203264.0
917,Random,0.2,87.1,89.05,73.08515357971191,1.2548862445280227,162190.0,88.71,203264.0
163,Random,0.2,87.1,88.58,70.27690005302429,1.2548862445280227,162190.0,88.71,203264.0
185,Random,0.2,87.1,88.9,71.43666863441467,1.2548862445280227,162190.0,88.71,203264.0
215,Random,0.2,87.1,88.79,68.38510370254517,1.2548862445280227,162190.0,88.71,203264.0
267,Random,0.2,87.1,88.82,76.65430665016174,1.2548862445280227,162190.0,88.71,203264.0
813,Random,0.2,87.1,89.25,70.24253225326538,1.2548862445280227,162190.0,88.71,203264.0
291,Random,0.2,87.05,89.0,70.52939677238464,1.2548862445280227,162190.0,88.71,203264.0
