Iteration,Method,Prune_Ratio,Baseline_Candidate_Acc,Accuracy_After_Finetuning,Training_Time_sec,Compression_Rate,Params,Baseline_Accuracy,Baseline_FLOPs,Pruned_FLOPs
164,Random,0.3,93.65,97.94,40.049259662628174,1.4301373713241752,142315.0,97.89,203264.0,
223,Random,0.3,93.65,97.91,40.12247848510742,1.4301373713241752,142315.0,97.89,203264.0,
884,Random,0.3,93.65,98.15,39.687106132507324,1.4301373713241752,142315.0,97.89,203264.0,
913,Random,0.3,93.65,97.97,39.688886642456055,1.4301373713241752,142315.0,97.89,203264.0,
949,Random,0.3,93.65,98.08,39.60948848724365,1.4301373713241752,142315.0,97.89,203264.0,
786,Random,0.3,93.65,98.07,39.919657945632935,1.4301373713241752,142315.0,97.89,203264.0,
569,Random,0.3,93.65,98.14,39.871352672576904,1.4301373713241752,142315.0,97.89,203264.0,
39,Random,0.3,93.6,98.09,39.88190174102783,1.4301373713241752,142315.0,97.89,203264.0,
422,Random,0.3,93.6,97.92,40.03576946258545,1.4301373713241752,142315.0,97.89,203264.0,
443,Random,0.3,93.6,98.12,40.21380829811096,1.4301373713241752,142315.0,97.89,203264.0,
289,Random,0.3,93.6,97.93,39.756226778030396,1.4301373713241752,142315.0,97.89,203264.0,
346,Random,0.3,93.6,97.91,39.758816957473755,1.4301373713241752,142315.0,97.89,203264.0,
348,Random,0.3,93.6,97.81,39.58646583557129,1.4301373713241752,142315.0,97.89,203264.0,
135,Random,0.3,93.6,98.13,39.905258655548096,1.4301373713241752,142315.0,97.89,203264.0,
153,Random,0.3,93.6,98.06,39.86904692649841,1.4301373713241752,142315.0,97.89,203264.0,
637,Random,0.3,93.6,98.02,39.84525012969971,1.4301373713241752,142315.0,97.89,203264.0,
713,Random,0.3,93.6,98.06,40.4686176776886,1.4301373713241752,142315.0,97.89,203264.0,
749,Random,0.3,93.6,98.01,40.095022678375244,1.4301373713241752,142315.0,97.89,203264.0,
880,Random,0.3,93.6,97.88,39.628047704696655,1.4301373713241752,142315.0,97.89,203264.0,
891,Random,0.3,93.6,97.81,39.89933776855469,1.4301373713241752,142315.0,97.89,203264.0,
916,Random,0.3,93.6,98.14,39.53383469581604,1.4301373713241752,142315.0,97.89,203264.0,
957,Random,0.3,93.6,98.21,39.88799047470093,1.4301373713241752,142315.0,97.89,203264.0,
978,Random,0.3,93.6,97.98,39.85953950881958,1.4301373713241752,142315.0,97.89,203264.0,
853,Random,0.3,93.6,97.78,39.8396155834198,1.4301373713241752,142315.0,97.89,203264.0,
502,Random,0.3,93.6,98.02,40.03494834899902,1.4301373713241752,142315.0,97.89,203264.0,
547,Random,0.3,93.6,98.06,41.13993859291077,1.4301373713241752,142315.0,97.89,203264.0,
315,Random,0.3,93.55,98.0,39.66669702529907,1.4301373713241752,142315.0,97.89,203264.0,
334,Random,0.3,93.55,98.15,39.460867166519165,1.4301373713241752,142315.0,97.89,203264.0,
206,Random,0.3,93.55,98.06,39.595958948135376,1.4301373713241752,142315.0,97.89,203264.0,
706,Random,0.3,93.55,97.94,40.006006956100464,1.4301373713241752,142315.0,97.89,203264.0,
775,Random,0.3,93.55,98.18,39.91145992279053,1.4301373713241752,142315.0,97.89,203264.0,
526,Random,0.3,93.55,98.01,39.82621788978577,1.4301373713241752,142315.0,97.89,203264.0,
619,Random,0.3,93.55,98.01,39.85021471977234,1.4301373713241752,142315.0,97.89,203264.0,
41,Random,0.3,93.5,97.91,40.99554991722107,1.4301373713241752,142315.0,97.89,203264.0,
387,Random,0.3,93.5,97.56,39.84621024131775,1.4301373713241752,142315.0,97.89,203264.0,
429,Random,0.3,93.5,98.0,39.83107304573059,1.4301373713241752,142315.0,97.89,203264.0,
266,Random,0.3,93.5,98.06,39.55637788772583,1.4301373713241752,142315.0,97.89,203264.0,
329,Random,0.3,93.5,97.82,39.91421699523926,1.4301373713241752,142315.0,97.89,203264.0,
979,Random,0.3,93.5,97.93,39.91241478919983,1.4301373713241752,142315.0,97.89,203264.0,
759,Random,0.3,93.5,98.19,39.7757523059845,1.4301373713241752,142315.0,97.89,203264.0,
764,Random,0.3,93.5,97.95,39.94752526283264,1.4301373713241752,142315.0,97.89,203264.0,
839,Random,0.3,93.5,97.87,40.254894733428955,1.4301373713241752,142315.0,97.89,203264.0,
505,Random,0.3,93.5,97.84,39.281078577041626,1.4301373713241752,142315.0,97.89,203264.0,
522,Random,0.3,93.5,97.85,39.37374663352966,1.4301373713241752,142315.0,97.89,203264.0,
546,Random,0.3,93.5,97.97,39.56730532646179,1.4301373713241752,142315.0,97.89,203264.0,
296,Random,0.3,93.45,98.11,39.89125108718872,1.4301373713241752,142315.0,97.89,203264.0,
320,Random,0.3,93.45,98.07,39.88859534263611,1.4301373713241752,142315.0,97.89,203264.0,
345,Random,0.3,93.45,98.05,39.86796712875366,1.4301373713241752,142315.0,97.89,203264.0,
371,Random,0.3,93.45,97.92,40.74441361427307,1.4301373713241752,142315.0,97.89,203264.0,
641,Random,0.3,93.45,98.08,40.255287885665894,1.4301373713241752,142315.0,97.89,203264.0,
935,Random,0.3,93.45,98.0,39.70524525642395,1.4301373713241752,142315.0,97.89,203264.0,
753,Random,0.3,93.45,98.06,39.862990617752075,1.4301373713241752,142315.0,97.89,203264.0,
873,Random,0.3,93.45,97.96,39.679123401641846,1.4301373713241752,142315.0,97.89,203264.0,
610,Random,0.3,93.45,97.82,39.88700747489929,1.4301373713241752,142315.0,97.89,203264.0,
114,Random,0.3,93.4,98.11,39.85121536254883,1.4301373713241752,142315.0,97.89,203264.0,
124,Random,0.3,93.4,97.98,39.807024002075195,1.4301373713241752,142315.0,97.89,203264.0,
397,Random,0.3,93.4,97.85,40.24081635475159,1.4301373713241752,142315.0,97.89,203264.0,
474,Random,0.3,93.4,98.07,40.313464403152466,1.4301373713241752,142315.0,97.89,203264.0,
476,Random,0.3,93.4,97.87,39.55424118041992,1.4301373713241752,142315.0,97.89,203264.0,
328,Random,0.3,93.4,98.01,39.66769814491272,1.4301373713241752,142315.0,97.89,203264.0,
146,Random,0.3,93.4,97.97,39.72185945510864,1.4301373713241752,142315.0,97.89,203264.0,
778,Random,0.3,93.4,97.85,39.82145619392395,1.4301373713241752,142315.0,97.89,203264.0,
564,Random,0.3,93.4,98.11,39.86612677574158,1.4301373713241752,142315.0,97.89,203264.0,
381,Random,0.3,93.35,97.79,39.75544857978821,1.4301373713241752,142315.0,97.89,203264.0,
384,Random,0.3,93.35,97.94,40.141642808914185,1.4301373713241752,142315.0,97.89,203264.0,
428,Random,0.3,93.35,98.04,40.28289747238159,1.4301373713241752,142315.0,97.89,203264.0,
491,Random,0.3,93.35,97.91,39.5849392414093,1.4301373713241752,142315.0,97.89,203264.0,
151,Random,0.3,93.35,98.0,39.64247798919678,1.4301373713241752,142315.0,97.89,203264.0,
652,Random,0.3,93.35,97.86,39.56043291091919,1.4301373713241752,142315.0,97.89,203264.0,
714,Random,0.3,93.35,97.99,39.897042989730835,1.4301373713241752,142315.0,97.89,203264.0,
906,Random,0.3,93.35,98.12,39.780654430389404,1.4301373713241752,142315.0,97.89,203264.0,
932,Random,0.3,93.35,98.0,39.79130744934082,1.4301373713241752,142315.0,97.89,203264.0,
997,Random,0.3,93.35,98.07,40.212116956710815,1.4301373713241752,142315.0,97.89,203264.0,
548,Random,0.3,93.35,97.93,40.59106135368347,1.4301373713241752,142315.0,97.89,203264.0,
608,Random,0.3,93.35,98.06,39.69003438949585,1.4301373713241752,142315.0,97.89,203264.0,
665,Random,0.3,93.3,97.96,39.899617433547974,1.4301373713241752,142315.0,97.89,203264.0,
692,Random,0.3,93.3,98.12,39.540241718292236,1.4301373713241752,142315.0,97.89,203264.0,
923,Random,0.3,93.3,98.15,39.874205350875854,1.4301373713241752,142315.0,97.89,203264.0,
961,Random,0.3,93.3,97.92,39.80313754081726,1.4301373713241752,142315.0,97.89,203264.0,
828,Random,0.3,93.3,97.95,39.81984615325928,1.4301373713241752,142315.0,97.89,203264.0,
854,Random,0.3,93.3,97.82,40.14278721809387,1.4301373713241752,142315.0,97.89,203264.0,
501,Random,0.3,93.3,97.97,40.32450556755066,1.4301373713241752,142315.0,97.89,203264.0,
519,Random,0.3,93.3,97.85,39.62031078338623,1.4301373713241752,142315.0,97.89,203264.0,
405,Random,0.3,93.25,98.0,39.86762738227844,1.4301373713241752,142315.0,97.89,203264.0,
408,Random,0.3,93.25,98.01,39.553619146347046,1.4301373713241752,142315.0,97.89,203264.0,
452,Random,0.3,93.25,98.04,39.79554486274719,1.4301373713241752,142315.0,97.89,203264.0,
716,Random,0.3,93.25,97.86,39.79584097862244,1.4301373713241752,142315.0,97.89,203264.0,
983,Random,0.3,93.25,97.61,39.79133367538452,1.4301373713241752,142315.0,97.89,203264.0,
520,Random,0.3,93.25,97.75,40.11181569099426,1.4301373713241752,142315.0,97.89,203264.0,
556,Random,0.3,93.25,97.97,40.57373785972595,1.4301373713241752,142315.0,97.89,203264.0,
490,Random,0.3,93.2,98.14,39.61307954788208,1.4301373713241752,142315.0,97.89,203264.0,
126,Random,0.3,93.2,97.97,39.77535605430603,1.4301373713241752,142315.0,97.89,203264.0,
182,Random,0.3,93.2,98.02,39.59149169921875,1.4301373713241752,142315.0,97.89,203264.0,
217,Random,0.3,93.2,98.12,39.89225888252258,1.4301373713241752,142315.0,97.89,203264.0,
726,Random,0.3,93.2,98.08,39.79145288467407,1.4301373713241752,142315.0,97.89,203264.0,
892,Random,0.3,93.2,97.82,39.8830087184906,1.4301373713241752,142315.0,97.89,203264.0,
897,Random,0.3,93.2,97.85,40.154969453811646,1.4301373713241752,142315.0,97.89,203264.0,
842,Random,0.3,93.2,97.98,39.6554639339447,1.4301373713241752,142315.0,97.89,203264.0,
910,Random,0.3,93.2,97.82,40.72127938270569,1.4301373713241752,142315.0,97.89,203264.0,
523,Random,0.3,93.2,97.89,39.970561027526855,1.4301373713241752,142315.0,97.89,203264.0,
529,Random,0.3,93.2,97.97,39.211575508117676,1.4301373713241752,142315.0,97.89,203264.0,
60,Random,0.3,93.15,98.05,39.4931001663208,1.4301373713241752,142315.0,97.89,203264.0,
77,Random,0.3,93.15,97.97,39.47317910194397,1.4301373713241752,142315.0,97.89,203264.0,
386,Random,0.3,93.15,97.99,39.38183069229126,1.4301373713241752,142315.0,97.89,203264.0,
448,Random,0.3,93.15,97.9,40.4412899017334,1.4301373713241752,142315.0,97.89,203264.0,
359,Random,0.3,93.15,98.1,39.767849922180176,1.4301373713241752,142315.0,97.89,203264.0,
738,Random,0.3,93.15,97.79,40.242329359054565,1.4301373713241752,142315.0,97.89,203264.0,
958,Random,0.3,93.15,97.85,39.91363978385925,1.4301373713241752,142315.0,97.89,203264.0,
969,Random,0.3,93.15,98.1,39.719040393829346,1.4301373713241752,142315.0,97.89,203264.0,
990,Random,0.3,93.15,97.82,39.957122802734375,1.4301373713241752,142315.0,97.89,203264.0,
817,Random,0.3,93.15,97.9,39.8952534198761,1.4301373713241752,142315.0,97.89,203264.0,
368,Random,0.3,93.1,98.1,39.81415152549744,1.4301373713241752,142315.0,97.89,203264.0,
207,Random,0.3,93.1,97.74,40.26080250740051,1.4301373713241752,142315.0,97.89,203264.0,
539,Random,0.3,93.1,98.13,39.68379998207092,1.4301373713241752,142315.0,97.89,203264.0,
617,Random,0.3,93.1,97.95,40.354323863983154,1.4301373713241752,142315.0,97.89,203264.0,
30,Random,0.3,93.05,98.18,39.802932024002075,1.4301373713241752,142315.0,97.89,203264.0,
342,Random,0.3,93.05,97.69,39.592249155044556,1.4301373713241752,142315.0,97.89,203264.0,
747,Random,0.3,93.05,97.92,39.878042221069336,1.4301373713241752,142315.0,97.89,203264.0,
977,Random,0.3,93.05,97.78,39.84368705749512,1.4301373713241752,142315.0,97.89,203264.0,
593,Random,0.3,93.05,97.89,39.73733401298523,1.4301373713241752,142315.0,97.89,203264.0,
85,Random,0.3,93.0,98.09,40.06705069541931,1.4301373713241752,142315.0,97.89,203264.0,
121,Random,0.3,93.0,98.04,39.57862687110901,1.4301373713241752,142315.0,97.89,203264.0,
403,Random,0.3,93.0,98.0,40.06515574455261,1.4301373713241752,142315.0,97.89,203264.0,
484,Random,0.3,93.0,97.58,39.79883027076721,1.4301373713241752,142315.0,97.89,203264.0,
669,Random,0.3,93.0,98.07,39.58039355278015,1.4301373713241752,142315.0,97.89,203264.0,
985,Random,0.3,93.0,98.15,39.921921730041504,1.4301373713241752,142315.0,97.89,203264.0,
783,Random,0.3,93.0,98.02,39.78694772720337,1.4301373713241752,142315.0,97.89,203264.0,
508,Random,0.3,93.0,98.03,39.89197063446045,1.4301373713241752,142315.0,97.89,203264.0,
21,Random,0.3,92.95,97.82,39.93587398529053,1.4301373713241752,142315.0,97.89,203264.0,
66,Random,0.3,92.95,98.06,39.721338987350464,1.4301373713241752,142315.0,97.89,203264.0,
25,Random,0.3,92.9,97.96,39.88411736488342,1.4301373713241752,142315.0,97.89,203264.0,
136,Random,0.3,92.95,97.88,40.12138867378235,1.4301373713241752,142315.0,97.89,203264.0,
49,Random,0.3,92.9,97.78,39.727203607559204,1.4301373713241752,142315.0,97.89,203264.0,
415,Random,0.3,92.9,97.96,39.908660650253296,1.4301373713241752,142315.0,97.89,203264.0,
413,Random,0.3,92.9,98.01,40.01933836936951,1.4301373713241752,142315.0,97.89,203264.0,
488,Random,0.3,92.9,98.02,40.072115898132324,1.4301373713241752,142315.0,97.89,203264.0,
326,Random,0.3,92.9,98.02,39.94083309173584,1.4301373713241752,142315.0,97.89,203264.0,
370,Random,0.3,92.9,97.98,39.7714524269104,1.4301373713241752,142315.0,97.89,203264.0,
134,Random,0.3,92.9,98.01,39.84789824485779,1.4301373713241752,142315.0,97.89,203264.0,
166,Random,0.3,92.9,97.73,40.21447134017944,1.4301373713241752,142315.0,97.89,203264.0,
250,Random,0.3,92.9,97.98,39.75766324996948,1.4301373713241752,142315.0,97.89,203264.0,
676,Random,0.3,92.9,98.05,39.95972681045532,1.4301373713241752,142315.0,97.89,203264.0,
657,Random,0.3,92.9,98.02,40.024474143981934,1.4301373713241752,142315.0,97.89,203264.0,
744,Random,0.3,92.9,98.02,39.89436888694763,1.4301373713241752,142315.0,97.89,203264.0,
996,Random,0.3,92.9,97.82,39.92947578430176,1.4301373713241752,142315.0,97.89,203264.0,
260,Random,0.3,92.85,98.13,39.65244436264038,1.4301373713241752,142315.0,97.89,203264.0,
262,Random,0.3,92.85,97.77,39.88667297363281,1.4301373713241752,142315.0,97.89,203264.0,
319,Random,0.3,92.85,97.83,40.06439256668091,1.4301373713241752,142315.0,97.89,203264.0,
149,Random,0.3,92.85,98.0,39.62373995780945,1.4301373713241752,142315.0,97.89,203264.0,
948,Random,0.3,92.85,97.93,39.93769145011902,1.4301373713241752,142315.0,97.89,203264.0,
588,Random,0.3,92.85,97.98,39.74758291244507,1.4301373713241752,142315.0,97.89,203264.0,
587,Random,0.3,92.85,97.93,39.91023063659668,1.4301373713241752,142315.0,97.89,203264.0,
625,Random,0.3,92.85,97.66,39.96453881263733,1.4301373713241752,142315.0,97.89,203264.0,
469,Random,0.3,92.8,97.98,39.60943531990051,1.4301373713241752,142315.0,97.89,203264.0,
674,Random,0.3,92.8,98.14,39.83241891860962,1.4301373713241752,142315.0,97.89,203264.0,
732,Random,0.3,92.8,97.95,40.34631848335266,1.4301373713241752,142315.0,97.89,203264.0,
793,Random,0.3,92.8,97.96,39.60234808921814,1.4301373713241752,142315.0,97.89,203264.0,
276,Random,0.3,92.75,97.98,39.82869076728821,1.4301373713241752,142315.0,97.89,203264.0,
282,Random,0.3,92.75,97.94,39.799657344818115,1.4301373713241752,142315.0,97.89,203264.0,
233,Random,0.3,92.75,98.12,39.99187922477722,1.4301373713241752,142315.0,97.89,203264.0,
920,Random,0.3,92.75,98.14,39.95590853691101,1.4301373713241752,142315.0,97.89,203264.0,
430,Random,0.3,92.7,98.06,39.661497831344604,1.4301373713241752,142315.0,97.89,203264.0,
449,Random,0.3,92.7,97.92,39.809645652770996,1.4301373713241752,142315.0,97.89,203264.0,
465,Random,0.3,92.7,98.11,40.155648708343506,1.4301373713241752,142315.0,97.89,203264.0,
466,Random,0.3,92.7,97.97,39.63974380493164,1.4301373713241752,142315.0,97.89,203264.0,
493,Random,0.3,92.7,97.88,39.814889669418335,1.4301373713241752,142315.0,97.89,203264.0,
129,Random,0.3,92.7,97.88,39.85293507575989,1.4301373713241752,142315.0,97.89,203264.0,
216,Random,0.3,92.7,97.84,39.85565114021301,1.4301373713241752,142315.0,97.89,203264.0,
226,Random,0.3,92.7,97.9,40.357672452926636,1.4301373713241752,142315.0,97.89,203264.0,
907,Random,0.3,92.7,98.0,39.67544984817505,1.4301373713241752,142315.0,97.89,203264.0,
951,Random,0.3,92.7,98.01,39.80544972419739,1.4301373713241752,142315.0,97.89,203264.0,
824,Random,0.3,92.7,98.06,40.01699900627136,1.4301373713241752,142315.0,97.89,203264.0,
473,Random,0.3,92.65,98.03,39.74364757537842,1.4301373713241752,142315.0,97.89,203264.0,
671,Random,0.3,92.65,97.86,39.92214632034302,1.4301373713241752,142315.0,97.89,203264.0,
717,Random,0.3,92.65,97.7,40.00259470939636,1.4301373713241752,142315.0,97.89,203264.0,
728,Random,0.3,92.65,97.76,39.78963351249695,1.4301373713241752,142315.0,97.89,203264.0,
770,Random,0.3,92.65,97.91,40.819270849227905,1.4301373713241752,142315.0,97.89,203264.0,
504,Random,0.3,92.65,97.96,39.62608051300049,1.4301373713241752,142315.0,97.89,203264.0,
38,Random,0.3,92.6,98.04,39.77998638153076,1.4301373713241752,142315.0,97.89,203264.0,
305,Random,0.3,92.6,97.8,39.73767900466919,1.4301373713241752,142315.0,97.89,203264.0,
79,Random,0.3,92.6,98.03,39.948872804641724,1.4301373713241752,142315.0,97.89,203264.0,
178,Random,0.3,92.6,97.89,39.80811095237732,1.4301373713241752,142315.0,97.89,203264.0,
224,Random,0.3,92.6,97.93,39.915635108947754,1.4301373713241752,142315.0,97.89,203264.0,
903,Random,0.3,92.6,97.87,39.74040389060974,1.4301373713241752,142315.0,97.89,203264.0,
123,Random,0.3,92.55,97.83,39.92033290863037,1.4301373713241752,142315.0,97.89,203264.0,
878,Random,0.3,92.55,97.95,39.72304439544678,1.4301373713241752,142315.0,97.89,203264.0,
532,Random,0.3,92.55,97.95,39.781076192855835,1.4301373713241752,142315.0,97.89,203264.0,
3,Random,0.3,92.5,98.08,39.81547212600708,1.4301373713241752,142315.0,97.89,203264.0,
420,Random,0.3,92.5,97.82,40.051066160202026,1.4301373713241752,142315.0,97.89,203264.0,
283,Random,0.3,92.5,98.03,39.81048893928528,1.4301373713241752,142315.0,97.89,203264.0,
367,Random,0.3,92.5,97.88,39.88644456863403,1.4301373713241752,142315.0,97.89,203264.0,
159,Random,0.3,92.5,97.9,39.79100465774536,1.4301373713241752,142315.0,97.89,203264.0,
220,Random,0.3,92.5,97.93,40.30933713912964,1.4301373713241752,142315.0,97.89,203264.0,
754,Random,0.3,92.5,97.94,39.65771174430847,1.4301373713241752,142315.0,97.89,203264.0,
187,Random,0.3,92.45,98.09,39.78815269470215,1.4301373713241752,142315.0,97.89,203264.0,
234,Random,0.3,92.45,98.1,39.58793759346008,1.4301373713241752,142315.0,97.89,203264.0,
244,Random,0.3,92.45,97.75,40.13629174232483,1.4301373713241752,142315.0,97.89,203264.0,
646,Random,0.3,92.45,97.8,39.90627098083496,1.4301373713241752,142315.0,97.89,203264.0,
901,Random,0.3,92.45,98.05,39.89706373214722,1.4301373713241752,142315.0,97.89,203264.0,
952,Random,0.3,92.45,97.91,39.93804359436035,1.4301373713241752,142315.0,97.89,203264.0,
62,Random,0.3,92.4,98.09,40.07895493507385,1.4301373713241752,142315.0,97.89,203264.0,
468,Random,0.3,92.4,98.21,39.69614815711975,1.4301373713241752,142315.0,97.89,203264.0,
496,Random,0.3,92.4,98.15,39.78070640563965,1.4301373713241752,142315.0,97.89,203264.0,
350,Random,0.3,92.4,98.01,39.71798300743103,1.4301373713241752,142315.0,97.89,203264.0,
981,Random,0.3,92.4,97.66,40.05003571510315,1.4301373713241752,142315.0,97.89,203264.0,
877,Random,0.3,92.35,98.0,39.89376950263977,1.4301373713241752,142315.0,97.89,203264.0,
879,Random,0.3,92.35,98.2,39.91838574409485,1.4301373713241752,142315.0,97.89,203264.0,
886,Random,0.3,92.35,97.92,39.835169315338135,1.4301373713241752,142315.0,97.89,203264.0,
896,Random,0.3,92.35,98.06,40.145256996154785,1.4301373713241752,142315.0,97.89,203264.0,
927,Random,0.3,92.35,97.99,39.81263279914856,1.4301373713241752,142315.0,97.89,203264.0,
787,Random,0.3,92.35,98.08,39.910013914108276,1.4301373713241752,142315.0,97.89,203264.0,
383,Random,0.3,92.25,97.94,39.75695586204529,1.4301373713241752,142315.0,97.89,203264.0,
127,Random,0.3,92.25,97.94,40.26848483085632,1.4301373713241752,142315.0,97.89,203264.0,
533,Random,0.3,92.25,97.87,39.91525936126709,1.4301373713241752,142315.0,97.89,203264.0,
16,Random,0.3,92.15,98.01,39.752267360687256,1.4301373713241752,142315.0,97.89,203264.0,
171,Random,0.3,92.2,97.77,39.871766567230225,1.4301373713241752,142315.0,97.89,203264.0,
270,Random,0.3,92.15,97.87,40.15127396583557,1.4301373713241752,142315.0,97.89,203264.0,
631,Random,0.3,92.15,97.88,39.68266820907593,1.4301373713241752,142315.0,97.89,203264.0,
635,Random,0.3,92.15,97.99,39.9214072227478,1.4301373713241752,142315.0,97.89,203264.0,
805,Random,0.3,92.15,97.99,39.63786435127258,1.4301373713241752,142315.0,97.89,203264.0,
167,Random,0.3,92.1,97.77,39.961787939071655,1.4301373713241752,142315.0,97.89,203264.0,
96,Random,0.3,92.05,98.09,39.783588886260986,1.4301373713241752,142315.0,97.89,203264.0,
388,Random,0.3,92.05,98.1,39.77474498748779,1.4301373713241752,142315.0,97.89,203264.0,
261,Random,0.3,92.05,97.88,39.902326345443726,1.4301373713241752,142315.0,97.89,203264.0,
273,Random,0.3,92.05,97.97,40.23138093948364,1.4301373713241752,142315.0,97.89,203264.0,
729,Random,0.3,92.05,97.99,39.6671838760376,1.4301373713241752,142315.0,97.89,203264.0,
478,Random,0.3,92.0,98.09,39.797847509384155,1.4301373713241752,142315.0,97.89,203264.0,
285,Random,0.3,92.0,98.14,39.70389437675476,1.4301373713241752,142315.0,97.89,203264.0,
662,Random,0.3,92.0,98.03,40.16703152656555,1.4301373713241752,142315.0,97.89,203264.0,
959,Random,0.3,92.0,98.02,39.74300765991211,1.4301373713241752,142315.0,97.89,203264.0,
974,Random,0.3,92.0,97.97,39.79456973075867,1.4301373713241752,142315.0,97.89,203264.0,
821,Random,0.3,92.0,97.93,39.8320848941803,1.4301373713241752,142315.0,97.89,203264.0,
241,Random,0.3,91.95,98.01,40.17069697380066,1.4301373713241752,142315.0,97.89,203264.0,
859,Random,0.3,91.95,97.98,39.7132670879364,1.4301373713241752,142315.0,97.89,203264.0,
605,Random,0.3,91.95,97.99,39.85337471961975,1.4301373713241752,142315.0,97.89,203264.0,
284,Random,0.3,91.9,98.02,39.670100927352905,1.4301373713241752,142315.0,97.89,203264.0,
81,Random,0.3,91.85,98.05,40.142284631729126,1.4301373713241752,142315.0,97.89,203264.0,
908,Random,0.3,91.85,97.83,39.83111333847046,1.4301373713241752,142315.0,97.89,203264.0,
953,Random,0.3,91.85,97.94,39.78460240364075,1.4301373713241752,142315.0,97.89,203264.0,
14,Random,0.3,91.8,97.83,39.92408585548401,1.4301373713241752,142315.0,97.89,203264.0,
116,Random,0.3,91.8,98.14,39.99188566207886,1.4301373713241752,142315.0,97.89,203264.0,
483,Random,0.3,91.8,97.69,39.73252487182617,1.4301373713241752,142315.0,97.89,203264.0,
667,Random,0.3,91.8,97.96,39.7972195148468,1.4301373713241752,142315.0,97.89,203264.0,
510,Random,0.3,91.8,97.81,39.735281229019165,1.4301373713241752,142315.0,97.89,203264.0,
606,Random,0.3,91.8,97.88,40.154510736465454,1.4301373713241752,142315.0,97.89,203264.0,
708,Random,0.3,91.75,98.02,39.96005845069885,1.4301373713241752,142315.0,97.89,203264.0,
254,Random,0.3,91.7,98.07,39.82003593444824,1.4301373713241752,142315.0,97.89,203264.0,
709,Random,0.3,91.7,97.96,39.80987048149109,1.4301373713241752,142315.0,97.89,203264.0,
975,Random,0.3,91.7,97.78,40.10244107246399,1.4301373713241752,142315.0,97.89,203264.0,
766,Random,0.3,91.7,98.15,39.76500749588013,1.4301373713241752,142315.0,97.89,203264.0,
44,Random,0.3,91.65,97.84,39.804492473602295,1.4301373713241752,142315.0,97.89,203264.0,
967,Random,0.3,91.65,98.02,39.680516958236694,1.4301373713241752,142315.0,97.89,203264.0,
560,Random,0.3,91.65,97.78,40.317530393600464,1.4301373713241752,142315.0,97.89,203264.0,
179,Random,0.3,91.6,98.09,39.67500400543213,1.4301373713241752,142315.0,97.89,203264.0,
573,Random,0.3,91.65,97.96,39.8230767250061,1.4301373713241752,142315.0,97.89,203264.0,
406,Random,0.3,91.55,98.05,39.86451315879822,1.4301373713241752,142315.0,97.89,203264.0,
686,Random,0.3,91.55,97.87,39.683624029159546,1.4301373713241752,142315.0,97.89,203264.0,
290,Random,0.3,91.55,98.04,40.28065013885498,1.4301373713241752,142315.0,97.89,203264.0,
890,Random,0.3,91.55,97.81,39.78222966194153,1.4301373713241752,142315.0,97.89,203264.0,
5,Random,0.3,91.5,97.73,39.64566373825073,1.4301373713241752,142315.0,97.89,203264.0,
378,Random,0.3,91.45,97.95,40.42094349861145,1.4301373713241752,142315.0,97.89,203264.0,
992,Random,0.3,91.45,98.01,39.843364238739014,1.4301373713241752,142315.0,97.89,203264.0,
846,Random,0.3,91.45,97.96,39.82142233848572,1.4301373713241752,142315.0,97.89,203264.0,
571,Random,0.3,91.45,98.14,39.92938947677612,1.4301373713241752,142315.0,97.89,203264.0,
763,Random,0.3,91.4,98.13,40.09064054489136,1.4301373713241752,142315.0,97.89,203264.0,
23,Random,0.3,91.35,97.88,40.030537843704224,1.4301373713241752,142315.0,97.89,203264.0,
73,Random,0.3,91.35,98.1,39.87352228164673,1.4301373713241752,142315.0,97.89,203264.0,
252,Random,0.3,91.35,98.06,39.86138081550598,1.4301373713241752,142315.0,97.89,203264.0,
303,Random,0.3,91.35,97.85,40.09447503089905,1.4301373713241752,142315.0,97.89,203264.0,
173,Random,0.3,91.35,97.98,39.873714208602905,1.4301373713241752,142315.0,97.89,203264.0,
111,Random,0.3,91.3,98.01,39.98010873794556,1.4301373713241752,142315.0,97.89,203264.0,
58,Random,0.3,91.25,98.02,39.92781472206116,1.4301373713241752,142315.0,97.89,203264.0,
211,Random,0.3,91.2,97.88,39.737488746643066,1.4301373713241752,142315.0,97.89,203264.0,
804,Random,0.3,91.2,97.9,40.193137884140015,1.4301373713241752,142315.0,97.89,203264.0,
472,Random,0.3,91.15,98.06,39.88898801803589,1.4301373713241752,142315.0,97.89,203264.0,
912,Random,0.3,91.15,98.0,39.69144010543823,1.4301373713241752,142315.0,97.89,203264.0,
796,Random,0.3,91.15,98.04,40.098997354507446,1.4301373713241752,142315.0,97.89,203264.0,
26,Random,0.3,91.1,98.03,39.716984272003174,1.4301373713241752,142315.0,97.89,203264.0,
735,Random,0.3,91.1,98.24,39.99861979484558,1.4301373713241752,142315.0,97.89,203264.0,
921,Random,0.3,91.1,98.17,39.86948895454407,1.4301373713241752,142315.0,97.89,203264.0,
852,Random,0.3,91.1,97.88,39.74315786361694,1.4301373713241752,142315.0,97.89,203264.0,
644,Random,0.3,91.05,97.92,40.138368129730225,1.4301373713241752,142315.0,97.89,203264.0,
727,Random,0.3,91.05,97.98,39.8657591342926,1.4301373713241752,142315.0,97.89,203264.0,
